from_case,to_transaction,is_first_fraud
CC-3538,3258499,1
CC-3538,3258937,0
CC-3538,3258955,0
CC-3538,3259021,0
CC-3538,3259042,0
CC-3538,3259126,0
CC-3538,3259191,0
CC-3538,3259946,0
CC-3538,3260070,0
CC-3538,3260301,0
CC-3538,3262043,0
CC-3538,3263774,0
CC-3538,3264071,0
CC-3538,3264330,0
CC-3538,3264905,0
CC-3538,3264906,0
CC-3538,3265963,0
CC-3538,3268949,0
CC-3539,3270999,1
CC-3540,3271384,0
CC-3541,3268739,1
CC-3542,3262014,1
CC-3542,3263874,0
CC-3542,3267516,0
CC-3542,3270102,0
CC-3542,3270232,0
CC-3542,3270640,0
CC-3543,3271054,1
CC-3544,3270698,0
CC-3545,3270112,1
CC-3546,3269190,1
CC-3546,3270115,0
CC-3547,3271192,0
CC-3548,3252126,1
CC-3548,3252757,0
CC-3548,3255692,0
CC-3548,3255762,0
CC-3548,3257575,0
CC-3548,3260267,0
CC-3548,3260468,0
CC-3548,3260902,0
CC-3548,3260952,0
CC-3548,3263933,0
CC-3548,3264336,0
CC-3548,3267074,0
CC-3548,3270014,0
CC-3548,3270040,0
CC-3549,3269971,1
CC-3549,3270521,0
CC-3549,3270536,0
CC-3550,3265870,1
CC-3550,3271850,0
CC-3551,3227158,1
CC-3551,3227256,0
CC-3551,3232406,0
CC-3551,3233169,0
CC-3551,3237085,0
CC-3551,3237181,0
CC-3551,3238558,0
CC-3551,3238566,0
CC-3551,3241537,0
CC-3551,3241581,0
CC-3551,3241618,0
CC-3551,3241713,0
CC-3551,3246227,0
CC-3551,3251901,0
CC-3551,3251968,0
CC-3551,3253812,0
CC-3551,3253853,0
CC-3551,3258971,0
CC-3551,3259048,0
CC-3551,3261405,0
CC-3551,3263497,0
CC-3551,3268524,0
CC-3551,3268613,0
CC-3551,3271484,0
CC-3552,3269116,1
CC-3553,3254109,1
CC-3553,3254130,0
CC-3553,3254133,0
CC-3553,3259776,0
CC-3553,3259779,0
CC-3553,3259795,0
CC-3553,3260383,0
CC-3553,3260425,0
CC-3553,3261531,0
CC-3553,3261918,0
CC-3553,3264404,0
CC-3553,3268304,0
CC-3553,3268913,0
CC-3553,3268981,0
CC-3553,3268993,0
CC-3554,3270198,1
CC-3555,3267651,1
CC-3555,3267688,0
CC-3555,3267706,0
CC-3555,3267829,0
CC-3555,3270081,0
CC-3555,3270104,0
CC-3555,3270254,0
CC-3555,3270271,0
CC-3555,3270289,0
CC-3555,3270347,0
CC-3555,3270385,0
CC-3555,3270387,0
CC-3556,3269478,1
CC-3557,3271960,1
CC-3558,3271979,1
CC-3559,3271522,1
CC-3560,3270664,1
CC-3560,3270700,0
CC-3561,3271167,1
CC-3562,3262097,1
CC-3562,3265102,0
CC-3562,3265280,0
CC-3562,3267414,0
CC-3562,3268139,0
CC-3562,3270949,0
CC-3562,3271015,0
CC-3562,3271418,0
CC-3563,3271858,1
CC-3564,3262237,1
CC-3564,3262755,0
CC-3564,3262774,0
CC-3564,3263990,0
CC-3564,3264002,0
CC-3564,3264882,0
CC-3564,3268200,0
CC-3564,3268239,0
CC-3564,3271757,0
CC-3564,3271767,0
CC-3565,3264875,1
CC-3565,3267136,0
CC-3565,3267150,0
CC-3565,3267177,0
CC-3565,3267179,0
CC-3565,3270791,0
CC-3565,3270797,0
CC-3566,3270963,1
CC-3566,3271098,0
CC-3567,3272511,1
CC-3568,3268510,1
CC-3568,3268518,0
CC-3568,3268675,0
CC-3568,3272761,0
CC-3569,3269730,1
CC-3569,3269791,0
CC-3570,3272614,0
CC-3571,3268512,1
CC-3571,3270296,0
CC-3572,3270426,1
CC-3573,3270065,1
CC-3574,3270282,1
CC-3575,3271099,1
CC-3576,3268966,1
CC-3576,3268976,0
CC-3576,3271957,0
CC-3577,3266524,1
CC-3577,3272042,0
CC-3578,3269655,1
CC-3578,3273450,0
CC-3578,3273470,0
CC-3578,3273485,0
CC-3579,3272615,0
CC-3580,3272335,1
CC-3581,3273386,1
CC-3582,3271778,1
CC-3582,3272209,0
CC-3582,3272385,0
CC-3583,3271179,1
CC-3584,3271793,1
CC-3584,3271835,0
CC-3584,3272864,0
CC-3584,3273901,0
CC-3584,3274072,0
CC-3584,3274142,0
CC-3585,3274083,1
CC-3586,3273973,1
CC-3587,3271314,1
CC-3588,3273153,1
CC-3589,3273390,1
CC-3590,3273728,0
CC-3591,3274380,0
CC-3592,3269753,1
CC-3592,3271309,0
CC-3593,3272406,1
CC-3594,3270636,1
CC-3594,3270677,0
CC-3594,3271948,0
CC-3595,3260473,1
CC-3595,3260546,0
CC-3595,3264453,0
CC-3595,3264456,0
CC-3595,3264660,0
CC-3595,3266390,0
CC-3595,3269133,0
CC-3595,3272029,0
CC-3596,3272660,1
CC-3597,3268941,1
CC-3597,3268964,0
CC-3597,3269811,0
CC-3597,3270413,0
CC-3597,3270418,0
CC-3597,3270422,0
CC-3597,3270440,0
CC-3597,3272906,0
CC-3598,3267070,1
CC-3598,3267448,0
CC-3598,3267485,0
CC-3598,3269000,0
CC-3598,3269288,0
CC-3598,3269306,0
CC-3598,3269313,0
CC-3598,3269620,0
CC-3598,3269703,0
CC-3598,3270770,0
CC-3598,3270800,0
CC-3598,3272249,0
CC-3598,3272265,0
CC-3599,3274855,1
CC-3600,3272843,1
CC-3600,3272883,0
CC-3601,3273147,1
CC-3602,3274837,0
CC-3603,3273749,1
CC-3604,3273345,1
CC-3604,3273363,0
CC-3605,3274986,1
CC-3606,3273306,1
CC-3607,3253238,1
CC-3607,3253293,0
CC-3607,3253302,0
CC-3607,3253819,0
CC-3607,3253901,0
CC-3607,3253905,0
CC-3607,3255583,0
CC-3607,3255598,0
CC-3607,3257189,0
CC-3607,3259448,0
CC-3607,3260352,0
CC-3607,3264352,0
CC-3607,3264457,0
CC-3607,3266311,0
CC-3607,3267331,0
CC-3607,3269237,0
CC-3607,3270130,0
CC-3607,3271411,0
CC-3607,3272947,0
CC-3607,3272948,0
CC-3607,3273465,0
CC-3607,3274365,0
CC-3608,3272922,1
CC-3609,3272737,1
CC-3610,3273191,1
CC-3611,3274270,1
CC-3612,3275183,0
CC-3613,3275189,1
CC-3614,3271159,1
CC-3614,3271171,0
CC-3614,3272774,0
CC-3614,3272821,0
CC-3614,3272837,0
CC-3615,3273118,1
CC-3616,3275487,0
CC-3617,3274353,1
CC-3618,3276128,1
CC-3619,3275368,1
CC-3620,3275378,0
CC-3621,3274147,1
CC-3622,3276679,1
CC-3622,3276711,0
CC-3623,3268906,1
CC-3623,3270078,0
CC-3623,3273856,0
CC-3623,3273962,0
CC-3624,3270788,1
CC-3624,3273228,0
CC-3625,3276829,0
CC-3626,3273977,1
CC-3627,3276479,1
CC-3628,3273780,1
CC-3629,3276995,0
CC-3630,3275634,1
CC-3631,3268992,1
CC-3631,3269004,0
CC-3631,3273308,0
CC-3631,3277254,0
CC-3632,3264520,1
CC-3632,3270029,0
CC-3632,3271365,0
CC-3632,3272298,0
CC-3632,3272327,0
CC-3632,3272987,0
CC-3632,3274040,0
CC-3632,3274191,0
CC-3632,3275465,0
CC-3633,3271847,1
CC-3633,3277106,0
CC-3634,3274919,1
CC-3635,3277622,0
CC-3636,3277167,1
CC-3637,3271737,1
CC-3637,3275051,0
CC-3637,3275070,0
CC-3637,3275120,0
CC-3637,3275359,0
CC-3637,3276656,0
CC-3638,3261651,1
CC-3638,3265543,0
CC-3638,3265555,0
CC-3638,3265594,0
CC-3638,3268760,0
CC-3638,3270625,0
CC-3638,3270655,0
CC-3638,3270721,0
CC-3638,3270736,0
CC-3638,3270851,0
CC-3638,3276274,0
CC-3638,3277449,0
CC-3639,3277318,0
CC-3640,3277371,0
CC-3641,3277836,1
CC-3642,3277820,1
CC-3643,3275337,1
CC-3644,3273550,1
CC-3644,3275770,0
CC-3644,3275831,0
CC-3644,3275838,0
CC-3645,3277720,0
CC-3646,3275318,1
CC-3647,3270837,1
CC-3647,3275335,0
CC-3648,3275778,1
CC-3649,3277226,1
CC-3650,3274562,1
CC-3650,3275733,0
CC-3650,3276147,0
CC-3650,3276235,0
CC-3650,3276239,0
CC-3650,3276254,0
CC-3650,3276270,0
CC-3650,3276317,0
CC-3650,3276377,0
CC-3650,3276805,0
CC-3650,3276807,0
CC-3650,3276994,0
CC-3650,3277061,0
CC-3650,3277156,0
CC-3650,3277158,0
CC-3650,3277400,0
CC-3651,3275526,1
CC-3652,3277766,1
CC-3653,3259393,1
CC-3653,3259450,0
CC-3653,3259666,0
CC-3653,3263868,0
CC-3653,3263892,0
CC-3653,3264507,0
CC-3653,3268930,0
CC-3653,3268959,0
CC-3653,3273893,0
CC-3653,3275689,0
CC-3653,3277686,0
CC-3654,3276325,1
CC-3655,3276689,1
CC-3655,3278062,0
CC-3655,3278063,0
CC-3655,3278068,0
CC-3655,3278077,0
CC-3655,3278093,0
CC-3655,3278125,0
CC-3655,3278267,0
CC-3655,3278275,0
CC-3655,3278303,0
CC-3656,3276183,1
CC-3657,3271953,1
CC-3657,3271954,0
CC-3657,3273188,0
CC-3657,3274823,0
CC-3657,3276122,0
CC-3657,3276197,0
CC-3657,3276919,0
CC-3658,3276562,1
CC-3659,3276392,1
CC-3660,3277741,1
CC-3661,3275502,1
CC-3662,3276077,1
CC-3663,3277272,1
CC-3664,3278490,1
CC-3665,3276419,1
CC-3666,3276348,1
CC-3667,3276647,1
CC-3668,3276722,1
CC-3669,3277825,1
CC-3670,3278839,0
CC-3671,3278746,1
CC-3672,3280084,1
CC-3673,3277052,1
CC-3674,3278152,1
CC-3675,3280184,1
CC-3675,3280205,0
CC-3676,3277269,1
CC-3677,3277028,1
CC-3678,3271830,1
CC-3678,3271844,0
CC-3678,3277551,0
CC-3678,3277712,0
CC-3679,3277855,1
CC-3680,3278268,1
CC-3681,3280758,1
CC-3682,3275452,1
CC-3682,3280670,0
CC-3683,3278843,1
CC-3684,3278015,1
CC-3684,3278032,0
CC-3685,3274252,1
CC-3685,3274286,0
CC-3685,3274305,0
CC-3685,3274312,0
CC-3685,3274318,0
CC-3685,3274345,0
CC-3685,3274944,0
CC-3685,3274970,0
CC-3685,3278657,0
CC-3686,3280828,1
CC-3687,3278719,1
CC-3688,3279818,1
CC-3688,3279840,0
CC-3689,3278410,1
CC-3690,3280764,1
CC-3691,3278820,1
CC-3692,3276667,1
CC-3692,3279094,0
CC-3693,3279954,1
CC-3694,3277886,1
CC-3695,3278121,1
CC-3695,3278145,0
CC-3695,3278173,0
CC-3695,3278175,0
CC-3695,3278184,0
CC-3695,3278188,0
CC-3695,3278220,0
CC-3696,3280715,1
CC-3697,3279716,1
CC-3698,3279272,1
CC-3698,3279294,0
CC-3699,3279028,1
CC-3700,3278285,1
CC-3701,3280625,1
CC-3702,3280342,1
CC-3703,3281077,0
CC-3704,3281424,1
CC-3704,3281553,0
CC-3705,3280859,1
CC-3706,3280320,1
CC-3707,3279604,1
CC-3707,3279621,0
CC-3708,3278827,1
CC-3709,3282011,0
CC-3710,3279110,1
CC-3711,3281371,1
CC-3712,3277783,1
CC-3712,3279150,0
CC-3712,3279232,0
CC-3713,3268686,1
CC-3713,3271788,0
CC-3713,3274920,0
CC-3713,3280455,0
CC-3714,3270261,1
CC-3714,3276060,0
CC-3714,3281221,0
CC-3715,3278602,1
CC-3715,3282849,0
CC-3716,3276074,1
CC-3716,3280800,0
CC-3717,3279880,1
CC-3718,3278144,1
CC-3718,3279862,0
CC-3719,3279569,1
CC-3720,3280396,1
CC-3721,3279956,1
CC-3722,3282462,1
CC-3723,3283010,1
CC-3724,3282687,1
CC-3725,3280694,1
CC-3725,3280717,0
CC-3726,3282111,1
CC-3727,3275290,1
CC-3727,3277185,0
CC-3727,3280152,0
CC-3727,3280195,0
CC-3727,3282349,0
CC-3728,3280741,1
CC-3728,3281211,0
CC-3728,3283227,0
CC-3729,3281495,1
CC-3730,3281988,1
CC-3730,3283738,0
CC-3731,3281104,1
CC-3732,3278369,1
CC-3732,3278386,0
CC-3732,3279538,0
CC-3732,3282630,0
CC-3733,3282035,1
CC-3734,3283628,0
CC-3735,3281802,1
CC-3735,3281930,0
CC-3736,3283659,1
CC-3736,3283668,0
CC-3737,3281556,1
CC-3738,3283585,1
CC-3739,3282566,1
CC-3739,3282643,0
CC-3739,3282666,0
CC-3739,3283345,0
CC-3739,3283389,0
CC-3739,3283395,0
CC-3739,3283429,0
CC-3740,3278076,1
CC-3740,3279352,0
CC-3740,3279901,0
CC-3740,3281066,0
CC-3740,3282057,0
CC-3740,3282079,0
CC-3740,3282488,0
CC-3740,3282517,0
CC-3740,3282601,0
CC-3740,3282613,0
CC-3740,3282631,0
CC-3740,3282633,0
CC-3741,3283709,1
CC-3742,3280889,1
CC-3742,3282684,0
CC-3742,3282689,0
CC-3743,3281960,1
CC-3743,3282059,0
CC-3743,3282105,0
CC-3743,3282203,0
CC-3743,3282255,0
CC-3744,3281964,1
CC-3744,3282650,0
CC-3744,3282905,0
CC-3744,3282941,0
CC-3745,3283747,1
CC-3746,3277037,1
CC-3746,3279384,0
CC-3746,3283575,0
CC-3747,3282389,1
CC-3748,3284089,1
CC-3748,3284119,0
CC-3748,3284143,0
CC-3748,3284161,0
CC-3749,3238472,1
CC-3749,3239988,0
CC-3749,3240162,0
CC-3749,3245672,0
CC-3749,3245724,0
CC-3749,3246585,0
CC-3749,3248278,0
CC-3749,3248403,0
CC-3749,3250017,0
CC-3749,3250333,0
CC-3749,3250561,0
CC-3749,3251098,0
CC-3749,3256859,0
CC-3749,3262624,0
CC-3749,3267449,0
CC-3749,3267528,0
CC-3749,3267559,0
CC-3749,3267627,0
CC-3749,3272453,0
CC-3749,3272564,0
CC-3749,3272612,0
CC-3749,3274662,0
CC-3749,3274809,0
CC-3749,3274895,0
CC-3749,3274938,0
CC-3749,3277447,0
CC-3749,3279945,0
CC-3749,3279992,0
CC-3749,3280456,0
CC-3749,3281293,0
CC-3750,3276400,1
CC-3750,3277003,0
CC-3750,3278738,0
CC-3750,3280611,0
CC-3750,3280641,0
CC-3750,3280928,0
CC-3750,3281460,0
CC-3750,3281472,0
CC-3750,3281480,0
CC-3750,3281487,0
CC-3750,3284489,0
CC-3750,3284809,0
CC-3751,3284100,0
CC-3752,3284251,1
CC-3753,3284982,1
CC-3753,3285019,0
CC-3754,3276732,1
CC-3754,3277911,0
CC-3754,3281921,0
CC-3754,3281945,0
CC-3754,3281992,0
CC-3754,3282006,0
CC-3755,3281973,1
CC-3756,3276571,1
CC-3756,3281981,0
CC-3756,3282010,0
CC-3757,3265420,1
CC-3757,3265716,0
CC-3757,3265734,0
CC-3757,3267112,0
CC-3757,3268897,0
CC-3757,3270032,0
CC-3757,3270036,0
CC-3757,3270133,0
CC-3757,3272380,0
CC-3757,3272398,0
CC-3757,3272426,0
CC-3757,3275527,0
CC-3757,3275587,0
CC-3757,3275593,0
CC-3757,3277915,0
CC-3757,3277929,0
CC-3757,3279345,0
CC-3757,3279435,0
CC-3757,3284699,0
CC-3758,3282797,1
CC-3759,3285678,1
CC-3760,3281106,1
CC-3760,3283181,0
CC-3760,3283182,0
CC-3760,3283376,0
CC-3761,3285920,0
CC-3762,3283272,1
CC-3763,3283599,1
CC-3764,3278869,1
CC-3764,3280339,0
CC-3764,3285126,0
CC-3765,3260617,1
CC-3765,3261207,0
CC-3765,3262513,0
CC-3765,3262796,0
CC-3765,3265349,0
CC-3765,3266120,0
CC-3765,3267633,0
CC-3765,3268155,0
CC-3765,3268977,0
CC-3765,3270804,0
CC-3765,3271028,0
CC-3765,3271810,0
CC-3765,3271853,0
CC-3765,3271876,0
CC-3765,3274863,0
CC-3765,3274872,0
CC-3765,3277788,0
CC-3765,3277802,0
CC-3765,3281566,0
CC-3765,3282674,0
CC-3765,3282697,0
CC-3765,3282915,0
CC-3765,3282939,0
CC-3765,3283728,0
CC-3765,3283737,0
CC-3765,3283739,0
CC-3766,3282908,1
CC-3766,3282931,0
CC-3766,3282964,0
CC-3766,3282984,0
CC-3766,3282992,0
CC-3766,3283105,0
CC-3766,3283208,0
CC-3766,3284969,0
CC-3766,3285035,0
CC-3767,3276314,1
CC-3767,3276373,0
CC-3767,3280851,0
CC-3767,3280856,0
CC-3767,3283764,0
CC-3767,3283770,0
CC-3768,3277880,1
CC-3768,3279077,0
CC-3768,3279225,0
CC-3768,3284094,0
CC-3769,3285824,1
CC-3770,3284613,1
CC-3770,3284644,0
CC-3771,3286321,1
CC-3771,3286385,0
CC-3772,3282991,1
CC-3773,3272375,1
CC-3773,3276013,0
CC-3773,3276071,0
CC-3773,3279135,0
CC-3773,3284491,0
CC-3774,3283666,1
CC-3775,3278708,1
CC-3775,3278731,0
CC-3775,3279671,0
CC-3775,3279696,0
CC-3775,3283808,0
CC-3776,3284422,1
CC-3777,3284785,1
CC-3778,3285800,1
CC-3779,3285996,1
CC-3780,3286619,1
CC-3780,3286620,0
CC-3781,3284088,1
CC-3782,3286605,1
CC-3783,3275806,1
CC-3783,3275816,0
CC-3783,3279381,0
CC-3783,3279401,0
CC-3783,3281919,0
CC-3783,3282722,0
CC-3783,3282757,0
CC-3783,3282926,0
CC-3783,3284108,0
CC-3783,3284216,0
CC-3784,3279069,1
CC-3784,3282795,0
CC-3784,3282834,0
CC-3784,3282892,0
CC-3784,3283947,0
CC-3785,3284840,1
CC-3786,3286812,1
CC-3787,3286604,1
CC-3788,3286522,1
CC-3789,3287169,1
CC-3790,3286885,0
CC-3791,3129815,1
CC-3791,3130091,0
CC-3791,3131666,0
CC-3791,3131703,0
CC-3791,3131761,0
CC-3791,3134587,0
CC-3791,3134599,0
CC-3791,3136755,0
CC-3791,3139532,0
CC-3791,3141336,0
CC-3791,3143571,0
CC-3791,3144327,0
CC-3791,3146472,0
CC-3791,3147587,0
CC-3791,3147631,0
CC-3791,3148949,0
CC-3791,3149048,0
CC-3791,3149090,0
CC-3791,3149647,0
CC-3791,3151721,0
CC-3791,3153132,0
CC-3791,3153269,0
CC-3791,3153556,0
CC-3791,3156432,0
CC-3791,3158197,0
CC-3791,3158271,0
CC-3791,3158881,0
CC-3791,3159890,0
CC-3791,3162100,0
CC-3791,3162792,0
CC-3791,3166886,0
CC-3791,3169196,0
CC-3791,3169760,0
CC-3791,3171202,0
CC-3791,3172987,0
CC-3791,3173379,0
CC-3791,3175432,0
CC-3791,3176521,0
CC-3791,3176615,0
CC-3791,3177405,0
CC-3791,3179148,0
CC-3791,3179166,0
CC-3791,3179171,0
CC-3791,3179709,0
CC-3791,3182303,0
CC-3791,3182389,0
CC-3791,3182391,0
CC-3791,3183529,0
CC-3791,3183822,0
CC-3791,3183857,0
CC-3791,3183873,0
CC-3791,3183887,0
CC-3791,3185614,0
CC-3791,3185678,0
CC-3791,3186113,0
CC-3791,3189151,0
CC-3791,3189186,0
CC-3791,3189601,0
CC-3791,3191480,0
CC-3791,3195119,0
CC-3791,3195173,0
CC-3791,3195554,0
CC-3791,3195592,0
CC-3791,3197170,0
CC-3791,3198679,0
CC-3791,3200186,0
CC-3791,3200959,0
CC-3791,3201043,0
CC-3791,3203088,0
CC-3791,3204867,0
CC-3791,3205308,0
CC-3791,3205786,0
CC-3791,3208689,0
CC-3791,3209071,0
CC-3791,3209648,0
CC-3791,3209722,0
CC-3791,3210131,0
CC-3791,3210845,0
CC-3791,3210926,0
CC-3791,3211128,0
CC-3791,3211593,0
CC-3791,3211615,0
CC-3791,3212481,0
CC-3791,3212550,0
CC-3791,3212613,0
CC-3791,3215926,0
CC-3791,3215942,0
CC-3791,3216543,0
CC-3791,3219162,0
CC-3791,3223132,0
CC-3791,3226284,0
CC-3791,3226725,0
CC-3791,3226734,0
CC-3791,3231434,0
CC-3791,3233173,0
CC-3791,3233228,0
CC-3791,3235559,0
CC-3791,3236631,0
CC-3791,3236647,0
CC-3791,3236665,0
CC-3791,3236668,0
CC-3791,3237972,0
CC-3791,3238533,0
CC-3791,3238621,0
CC-3791,3238623,0
CC-3791,3239518,0
CC-3791,3240516,0
CC-3791,3240921,0
CC-3791,3240957,0
CC-3791,3240960,0
CC-3791,3241005,0
CC-3791,3241049,0
CC-3791,3241218,0
CC-3791,3241262,0
CC-3791,3241272,0
CC-3791,3242180,0
CC-3791,3242793,0
CC-3791,3243108,0
CC-3791,3244089,0
CC-3791,3244728,0
CC-3791,3244818,0
CC-3791,3245054,0
CC-3791,3246465,0
CC-3791,3246735,0
CC-3791,3246761,0
CC-3791,3246809,0
CC-3791,3247094,0
CC-3791,3247549,0
CC-3791,3247561,0
CC-3791,3247778,0
CC-3791,3249944,0
CC-3791,3250164,0
CC-3791,3250434,0
CC-3791,3250824,0
CC-3791,3254238,0
CC-3791,3255084,0
CC-3791,3255377,0
CC-3791,3258069,0
CC-3791,3260115,0
CC-3791,3261197,0
CC-3791,3262382,0
CC-3791,3263880,0
CC-3791,3265413,0
CC-3791,3268438,0
CC-3791,3274303,0
CC-3791,3274347,0
CC-3791,3276249,0
CC-3791,3277369,0
CC-3791,3277381,0
CC-3791,3278497,0
CC-3791,3278530,0
CC-3791,3278707,0
CC-3791,3278841,0
CC-3791,3280154,0
CC-3791,3280363,0
CC-3791,3281130,0
CC-3791,3281149,0
CC-3791,3281881,0
CC-3791,3282380,0
CC-3791,3285046,0
CC-3792,3285608,1
CC-3792,3285616,0
CC-3793,3287200,0
CC-3794,3286895,0
CC-3795,3286509,1
CC-3796,3280397,1
CC-3796,3280811,0
CC-3796,3280879,0
CC-3796,3284358,0
CC-3796,3284393,0
CC-3796,3284503,0
CC-3796,3284506,0
CC-3796,3284549,0
CC-3796,3286577,0
CC-3796,3286582,0
CC-3797,3287475,1
CC-3798,3286392,1
CC-3799,3283803,1
CC-3799,3284842,0
CC-3800,3286806,1
CC-3801,3286039,1
CC-3802,3286712,1
CC-3803,3286617,1
CC-3804,3288517,0
CC-3805,3288342,1
CC-3806,3274736,1
CC-3806,3276362,0
CC-3806,3278393,0
CC-3806,3280523,0
CC-3806,3283755,0
CC-3806,3286913,0
CC-3807,3276043,1
CC-3807,3280761,0
CC-3807,3285588,0
CC-3808,3288505,1
CC-3809,3280981,1
CC-3809,3281509,0
CC-3809,3283672,0
CC-3809,3288200,0
CC-3810,3279942,1
CC-3810,3282827,0
CC-3810,3282857,0
CC-3810,3284622,0
CC-3810,3286076,0
CC-3811,3288919,1
CC-3811,3288959,0
CC-3811,3288979,0
CC-3812,3274942,1
CC-3812,3277276,0
CC-3812,3277576,0
CC-3812,3282655,0
CC-3812,3288091,0
CC-3813,3286546,1
CC-3813,3286547,0
CC-3814,3286398,1
CC-3815,3289126,1
CC-3816,3289065,1
CC-3817,3286615,1
CC-3818,3286642,1
CC-3819,3289205,1
CC-3819,3289220,0
CC-3820,3287661,1
CC-3821,3274830,1
CC-3821,3277847,0
CC-3821,3277850,0
CC-3821,3279313,0
CC-3821,3284741,0
CC-3821,3288463,0
CC-3822,3287891,1
CC-3822,3287933,0
CC-3822,3287969,0
CC-3822,3287990,0
CC-3823,3284371,1
CC-3823,3286804,0
CC-3824,3288235,1
CC-3825,3288475,1
CC-3826,3288513,1
CC-3827,3277580,1
CC-3827,3280667,0
CC-3827,3281949,0
CC-3827,3287337,0
CC-3827,3288172,0
CC-3827,3288926,0
CC-3828,3288329,1
CC-3828,3288334,0
CC-3829,3288726,1
CC-3830,3289293,1
CC-3831,3289233,1
CC-3832,3286893,1
CC-3833,3289637,1
CC-3834,3290087,1
CC-3835,3290132,1
CC-3835,3290138,0
CC-3836,3256822,1
CC-3836,3258217,0
CC-3836,3258243,0
CC-3836,3258247,0
CC-3836,3261842,0
CC-3836,3261883,0
CC-3836,3265497,0
CC-3836,3265631,0
CC-3836,3265783,0
CC-3836,3271573,0
CC-3836,3272302,0
CC-3836,3274523,0
CC-3836,3274552,0
CC-3836,3277429,0
CC-3836,3280777,0
CC-3836,3283690,0
CC-3836,3289141,0
CC-3837,3289884,0
CC-3838,3279348,1
CC-3838,3282077,0
CC-3838,3287391,0
CC-3838,3287442,0
CC-3839,3286667,1
CC-3839,3287338,0
CC-3840,3284957,1
CC-3840,3287994,0
CC-3841,3287951,1
CC-3841,3287980,0
CC-3841,3288030,0
CC-3841,3288033,0
CC-3842,3285721,1
CC-3842,3288796,0
CC-3843,3291284,1
CC-3844,3284164,1
CC-3844,3288101,0
CC-3844,3288118,0
CC-3844,3288237,0
CC-3844,3288267,0
CC-3844,3288281,0
CC-3844,3290166,0
CC-3845,3289911,1
CC-3846,3288978,1
CC-3846,3289190,0
CC-3847,3276475,1
CC-3847,3278661,0
CC-3847,3278706,0
CC-3847,3278720,0
CC-3847,3278904,0
CC-3847,3280215,0
CC-3847,3280382,0
CC-3847,3280497,0
CC-3847,3282182,0
CC-3847,3282266,0
CC-3847,3282913,0
CC-3847,3283368,0
CC-3847,3285683,0
CC-3847,3290175,0
CC-3848,3289357,1
CC-3848,3289361,0
CC-3848,3289363,0
CC-3849,3291643,1
CC-3850,3289318,1
CC-3851,3291600,1
CC-3852,3290499,1
CC-3853,3289324,1
CC-3854,3289333,1
CC-3855,3284482,1
CC-3855,3286364,0
CC-3855,3287611,0
CC-3855,3287679,0
CC-3855,3288283,0
CC-3855,3288460,0
CC-3855,3289311,0
CC-3856,3290346,1
CC-3857,3292102,1
CC-3858,3288773,1
CC-3858,3291595,0
CC-3859,3269996,1
CC-3859,3274535,0
CC-3859,3276381,0
CC-3859,3276407,0
CC-3859,3279861,0
CC-3859,3282394,0
CC-3859,3282443,0
CC-3859,3286598,0
CC-3859,3289657,0
CC-3859,3291146,0
CC-3859,3291566,0
CC-3860,3291089,1
CC-3861,3288092,1
CC-3861,3289581,0
CC-3861,3292085,0
CC-3862,3292933,0
CC-3863,3289301,1
CC-3863,3289690,0
CC-3863,3289994,0
CC-3863,3290073,0
CC-3863,3291082,0
CC-3864,3291032,1
CC-3864,3291501,0
CC-3864,3291516,0
CC-3865,3290512,1
CC-3866,3290105,1
CC-3866,3290140,0
CC-3867,3293053,1
CC-3867,3293098,0
CC-3868,3283427,1
CC-3868,3288156,0
CC-3868,3289998,0
CC-3868,3290230,0
CC-3869,3290287,1
CC-3869,3290363,0
CC-3870,3290690,1
CC-3871,3292914,1
CC-3872,3292241,1
CC-3872,3292275,0
CC-3873,3294265,0
CC-3874,3292054,1
CC-3875,3292539,1
CC-3875,3292551,0
CC-3876,3291893,1
CC-3877,3291581,1
CC-3877,3292179,0
CC-3877,3292187,0
CC-3878,3291113,1
CC-3879,3294010,1
CC-3880,3291954,1
CC-3880,3291964,0
CC-3881,3292777,1
CC-3882,3286887,1
CC-3882,3291739,0
CC-3883,3294006,1
CC-3883,3294500,0
CC-3884,3292805,1
CC-3885,3294553,1
CC-3886,3292070,1
CC-3887,3293463,1
CC-3887,3293519,0
CC-3888,3294806,0
CC-3889,3292113,1
CC-3890,3292311,1
CC-3890,3292320,0
CC-3890,3292331,0
CC-3890,3292381,0
CC-3890,3292390,0
CC-3890,3292391,0
CC-3890,3292432,0
CC-3890,3292434,0
CC-3890,3292452,0
CC-3890,3292482,0
CC-3891,3293652,1
CC-3891,3293719,0
CC-3892,3293263,1
CC-3893,3294808,1
CC-3894,3291473,1
CC-3894,3291475,0
CC-3894,3292332,0
CC-3894,3292356,0
CC-3895,3289906,1
CC-3895,3294924,0
CC-3896,3295030,1
CC-3897,3292562,1
CC-3898,3295004,1
CC-3899,3287842,1
CC-3899,3291285,0
CC-3899,3294069,0
CC-3899,3294310,0
CC-3899,3294923,0
CC-3899,3294932,0
CC-3900,3288357,1
CC-3900,3291054,0
CC-3900,3291088,0
CC-3900,3293774,0
CC-3900,3293830,0
CC-3900,3293844,0
CC-3901,3295263,0
CC-3902,3295978,1
CC-3902,3295992,0
CC-3902,3296012,0
CC-3903,3293644,1
CC-3903,3293971,0
CC-3903,3294003,0
