case_id,customer_id,card_id,opened_at,closed_at,outcome,pattern,exposure_usd,report_filed,actions_taken,analyst_notes,txn_ids,connected_card_ids
CC-2922,C13372,C13372-K1,2016-09-02 03:56:18,2016-09-05 17:56:18,confirmed_fraud,card_not_present_fraud,167.61,No,CREATE_CASE|BLOCK_CARD,Case CC-2922: cardholder C13372 reported unrecognized activity on card C13372-K1. 3 transaction(s) between 2016-09-01 and 2016-09-01 totaling $167.61 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.,3225585|3225711|3225736,
CC-2923,C00088,C00088-K1,2016-09-02 04:14:09,2016-09-03 23:14:09,confirmed_fraud,out_of_region_use,77.00,No,CREATE_CASE|BLOCK_CARD,"Case CC-2923: cardholder C00088 reported unrecognized activity on card C00088-K1. 1 transaction(s) between 2016-08-31 and 2016-08-31 totaling $77.00 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3223936,
CC-2924,C11464,C11464-K2,2016-09-02 04:15:45,2016-09-03 19:15:45,confirmed_fraud,account_takeover,117.00,No,CREATE_CASE|BLOCK_CARD,Case CC-2924: cardholder C11464 reported unrecognized activity on card C11464-K2. 1 transaction(s) between 2016-09-01 and 2016-09-01 totaling $117.00 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,3226033,
CC-2925,C03630,C03630-K1,2016-09-02 04:24:41,2016-09-05 23:24:41,confirmed_fraud,card_not_present_new_device,300.08,No,CREATE_CASE|BLOCK_CARD,"Case CC-2925: cardholder C03630 reported unrecognized activity on card C03630-K1. 1 transaction(s) between 2016-08-31 and 2016-08-31 totaling $300.08 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on edge 16.0. Card blocked and reissued. Customer reimbursed.",3223979,
CC-2926,C09666,C09666-K2,2016-09-02 04:43:37,2016-09-06 18:43:37,confirmed_fraud,account_takeover,97.13,No,CREATE_CASE|BLOCK_CARD,Case CC-2926: cardholder C09666 reported unrecognized activity on card C09666-K2. 2 transaction(s) between 2016-08-31 and 2016-09-01 totaling $97.13 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a F5121 Build/34.3.A.0.252 on chrome generic for android. Card blocked and reissued. Customer reimbursed.,3222112|3225912,
CC-2927,C09800,C09800-K2,2016-09-02 05:02:42,2016-09-04 00:02:42,confirmed_fraud,out_of_region_use,58.96,No,CREATE_CASE|BLOCK_CARD,"Case CC-2927: cardholder C09800 reported unrecognized activity on card C09800-K2. 1 transaction(s) between 2016-09-02 and 2016-09-02 totaling $58.96 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3227124,
CC-2928,C08962,C08962-K2,2016-09-02 05:47:29,2016-09-04 21:47:29,confirmed_fraud,card_not_present_new_device,20.91,No,CREATE_CASE|BLOCK_CARD,"Case CC-2928: cardholder C08962 reported unrecognized activity on card C08962-K2. 1 transaction(s) between 2016-09-01 and 2016-09-01 totaling $20.91 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Mi A1 Build/OPR1.170623.026 on . Card blocked and reissued. Customer reimbursed.",3226616,
CC-2929,C11348,C11348-K1,2016-09-02 06:13:52,2016-09-06 19:13:52,confirmed_fraud,card_not_present_fraud,249.96,No,CREATE_CASE|BLOCK_CARD,Case CC-2929: cardholder C11348 reported unrecognized activity on card C11348-K1. 1 transaction(s) between 2016-09-01 and 2016-09-01 totaling $249.96 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed.,3226022,
CC-2930,C06929,C06929-K1,2016-09-02 06:39:09,2016-09-05 23:39:09,confirmed_fraud,account_takeover,160.96,No,CREATE_CASE|BLOCK_CARD,Case CC-2930: cardholder C06929 reported unrecognized activity on card C06929-K1. 2 transaction(s) between 2016-09-01 and 2016-09-01 totaling $160.96 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,3226564|3227032,
CC-2931,C04386,C04386-K1,2016-09-02 06:42:06,2016-09-04 06:42:06,confirmed_fraud,card_not_present_fraud,17.06,No,CREATE_CASE|BLOCK_CARD,Case CC-2931: cardholder C04386 reported unrecognized activity on card C04386-K1. 1 transaction(s) between 2016-09-01 and 2016-09-01 totaling $17.06 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a TA-1039 Build/NMF26F on chrome 63.0 for android. Card blocked and reissued. Customer reimbursed.,3224850,
CC-2932,C03575,C03575-K2,2016-09-02 07:11:32,2016-09-03 21:11:32,confirmed_fraud,out_of_region_use,1053.98,Yes,CREATE_CASE|BLOCK_CARD|FILE_REPORT,"Case CC-2932: cardholder C03575 reported unrecognized activity on card C03575-K2. 1 transaction(s) between 2016-09-01 and 2016-09-01 totaling $1,053.98 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3226470,
CC-2933,C08841,C08841-K1,2016-09-02 08:02:56,2016-09-06 18:02:56,confirmed_fraud,card_not_present_fraud,10.85,No,CREATE_CASE|BLOCK_CARD,Case CC-2933: cardholder C08841 reported unrecognized activity on card C08841-K1. 1 transaction(s) between 2016-09-01 and 2016-09-01 totaling $10.85 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a LG-X240 Build/MRA58K on chrome 63.0 for android. Card blocked and reissued. Customer reimbursed.,3225767,
CC-2934,C09791,C09791-K1,2016-09-02 08:14:56,2016-09-08 01:14:56,confirmed_fraud,card_not_present_fraud,33.56,No,CREATE_CASE|BLOCK_CARD,Case CC-2934: cardholder C09791 reported unrecognized activity on card C09791-K1. 1 transaction(s) between 2016-09-02 and 2016-09-02 totaling $33.56 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.,3227368,
CC-2935,C08623,C08623-K2,2016-09-02 08:49:06,2016-09-04 05:49:06,confirmed_fraud,out_of_region_use,238.00,No,CREATE_CASE|BLOCK_CARD,"Case CC-2935: cardholder C08623 reported unrecognized activity on card C08623-K2. 2 transaction(s) between 2016-09-02 and 2016-09-02 totaling $238.00 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3227871|3227895,
CC-2936,C11937,C11937-K1,2016-09-02 09:03:45,2016-09-06 17:03:45,confirmed_fraud,card_not_present_new_device,399.98,No,CREATE_CASE|BLOCK_CARD,"Case CC-2936: cardholder C11937 reported unrecognized activity on card C11937-K1. 2 transaction(s) between 2016-09-01 and 2016-09-01 totaling $399.98 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari generic. Card blocked and reissued. Customer reimbursed.",3225559|3225562,
CC-2937,C01138,C01138-K2,2016-09-02 09:12:58,2016-09-04 02:12:58,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,Case CC-2937: model scored a $993.94 transaction at 0.91. Cardholder confirmed the purchase. Amount unusual for this customer but consistent with their stated intent. Alert cleared.,3227523,
CC-2938,C05942,C05942-K1,2016-09-02 09:39:26,2016-09-04 21:39:26,confirmed_fraud,card_not_present_fraud,25.59,No,CREATE_CASE|BLOCK_CARD,Case CC-2938: cardholder C05942 reported unrecognized activity on card C05942-K1. 1 transaction(s) between 2016-09-01 and 2016-09-01 totaling $25.59 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.,3226590,
CC-2939,C02393,C02393-K2,2016-09-02 10:11:07,2016-09-07 06:11:07,confirmed_fraud,card_not_present_new_device,150.02,No,CREATE_CASE|BLOCK_CARD,"Case CC-2939: cardholder C02393 reported unrecognized activity on card C02393-K2. 1 transaction(s) between 2016-09-01 and 2016-09-01 totaling $150.02 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari 10.0. Card blocked and reissued. Customer reimbursed.",3224835,
CC-2940,C04108,C04108-K2,2016-09-02 10:28:40,2016-09-06 17:28:40,confirmed_fraud,card_not_present_new_device,210.81,No,CREATE_CASE|BLOCK_CARD,"Case CC-2940: cardholder C04108 reported unrecognized activity on card C04108-K2. 2 transaction(s) between 2016-08-30 and 2016-09-01 totaling $210.81 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari 11.0. Card blocked and reissued. Customer reimbursed.",3221121|3225649,
CC-2941,C05127,C05127-K1,2016-09-02 10:59:52,2016-09-06 15:59:52,confirmed_fraud,card_not_present_fraud,154.72,No,CREATE_CASE|BLOCK_CARD,Case CC-2941: cardholder C05127 reported unrecognized activity on card C05127-K1. 2 transaction(s) between 2016-09-01 and 2016-09-01 totaling $154.72 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Online transactions came from a rv:58.0 on Generic/Android 7.0. Card blocked and reissued. Customer reimbursed.,3224292|3225362,
CC-2942,C04105,C04105-K2,2016-09-02 11:35:20,2016-09-03 22:35:20,confirmed_fraud,account_takeover,266.01,No,CREATE_CASE|BLOCK_CARD,Case CC-2942: cardholder C04105 reported unrecognized activity on card C04105-K2. 5 transaction(s) between 2016-08-31 and 2016-09-01 totaling $266.01 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,3223200|3223226|3224870|3224875|3226798,
CC-2943,C06855,C06855-K1,2016-09-02 13:10:08,2016-09-05 00:10:08,confirmed_fraud,card_not_present_fraud,41.48,No,CREATE_CASE|BLOCK_CARD,Case CC-2943: cardholder C06855 reported unrecognized activity on card C06855-K1. 2 transaction(s) between 2016-09-02 and 2016-09-02 totaling $41.48 were confirmed fraudulent. Online purchases inconsistent with the cardholder's usual merchants and amounts. Card blocked and reissued. Customer reimbursed.,3227142|3227147,
CC-2944,C06075,C06075-K1,2016-09-02 13:42:11,2016-09-07 17:42:11,confirmed_fraud,card_not_present_new_device,199.96,No,CREATE_CASE|BLOCK_CARD,"Case CC-2944: cardholder C06075 reported unrecognized activity on card C06075-K1. 1 transaction(s) between 2016-09-01 and 2016-09-01 totaling $199.96 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed.",3225692,
CC-2945,C11000,C11000-K2,2016-09-02 14:11:14,2016-09-03 23:11:14,confirmed_fraud,account_takeover,2810.43,Yes,CREATE_CASE|BLOCK_CARD|FILE_REPORT,"Case CC-2945: cardholder C11000 reported unrecognized activity on card C11000-K2. 12 transaction(s) between 2016-08-29 and 2016-09-01 totaling $2,810.43 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed.",3217954|3218174|3218194|3220313|3220336|3221525|3222281|3222287|3222353|3223572|3225878|3226916,
CC-2946,C11227,C11227-K2,2016-09-02 15:05:29,2016-09-05 02:05:29,confirmed_fraud,card_not_present_new_device,299.91,No,CREATE_CASE|BLOCK_CARD,"Case CC-2946: cardholder C11227 reported unrecognized activity on card C11227-K2. 2 transaction(s) between 2016-08-31 and 2016-09-02 totaling $299.91 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a Windows on edge 15.0. Card blocked and reissued. Customer reimbursed.",3223135|3227500,
CC-2947,C02902,C02902-K2,2016-09-02 15:37:22,2016-09-04 12:37:22,confirmed_fraud,out_of_region_use,250.00,No,CREATE_CASE|BLOCK_CARD,"Case CC-2947: cardholder C02902 reported unrecognized activity on card C02902-K2. 4 transaction(s) between 2016-08-31 and 2016-09-01 totaling $250.00 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3222820|3222847|3222865|3224968,
CC-2948,C06175,C06175-K1,2016-09-02 15:42:17,2016-09-06 10:42:17,confirmed_fraud,card_not_present_new_device,449.85,No,CREATE_CASE|BLOCK_CARD,"Case CC-2948: cardholder C06175 reported unrecognized activity on card C06175-K1. 4 transaction(s) between 2016-09-01 and 2016-09-01 totaling $449.85 were confirmed fraudulent. Online purchases from a device not previously seen on this account, inconsistent with the cardholder's history. Online transactions came from a iOS Device on mobile safari 11.0. Card blocked and reissued. Customer reimbursed.",3224912|3224915|3224916|3224917,
CC-2949,C05245,C05245-K2,2016-09-02 16:14:36,2016-09-06 23:14:36,confirmed_fraud,out_of_region_use,218.40,No,CREATE_CASE|BLOCK_CARD,"Case CC-2949: cardholder C05245 reported unrecognized activity on card C05245-K2. 3 transaction(s) between 2016-09-01 and 2016-09-01 totaling $218.40 were confirmed fraudulent. Card-present use in a billing region the cardholder had no history in, while the cardholder retained the card. Card blocked and reissued. Customer reimbursed.",3226863|3226933|3226934,
CC-2950,C05314,C05314-K1,2016-09-02 17:27:49,2016-09-04 20:27:49,confirmed_fraud,account_takeover,34.00,No,CREATE_CASE|BLOCK_CARD,Case CC-2950: cardholder C05314 reported unrecognized activity on card C05314-K1. 1 transaction(s) between 2016-09-01 and 2016-09-01 totaling $34.00 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,3226289,
CC-2951,C02000,C02000-K2,2016-09-02 18:14:43,2016-09-03 16:14:43,confirmed_fraud,account_takeover,659.81,No,CREATE_CASE|BLOCK_CARD,Case CC-2951: cardholder C02000 reported unrecognized activity on card C02000-K2. 5 transaction(s) between 2016-08-31 and 2016-09-01 totaling $659.81 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Online transactions came from a Windows on chrome 63.0. Card blocked and reissued. Customer reimbursed.,3222799|3222808|3222829|3224187|3225399,
CC-2952,C02573,C02573-K2,2016-09-02 18:31:04,2016-09-04 17:31:04,cleared,none,0.00,No,VERIFY_WITH_CUSTOMER|CLOSE_NO_FRAUD,Case CC-2952: model scored a $50.06 transaction at 0.92. Cardholder confirmed travel to the billing region in question. Alert cleared.,3229047,
CC-2953,C13122,C13122-K1,2016-09-02 21:13:41,2016-09-04 19:13:41,confirmed_fraud,account_takeover,774.04,No,CREATE_CASE|BLOCK_CARD,Case CC-2953: cardholder C13122 reported unrecognized activity on card C13122-K1. 1 transaction(s) between 2016-09-01 and 2016-09-01 totaling $774.04 were confirmed fraudulent. Mixed-channel activity inconsistent with the cardholder; credentials and card data both used. Card blocked and reissued. Customer reimbursed.,3226021,
