from_card,to_transaction
C07648-K2,3205288
C12748-K2,3205289
C03019-K2,3205290
C00768-K2,3205291
C05245-K2,3205292
C04108-K2,3205293
C01030-K1,3205294
C09933-K2,3205295
C02923-K1,3205296
C10873-K1,3205297
C03575-K2,3205298
C03019-K2,3205299
C06220-K1,3205300
C11522-K2,3205301
C12094-K2,3205302
C06840-K1,3205303
C12267-K2,3205304
C12036-K2,3205305
C07648-K2,3205306
C13440-K2,3205307
C04125-K2,3205308
C00329-K2,3205309
C05436-K1,3205310
C04066-K1,3205311
C03738-K2,3205312
C11923-K2,3205313
C08037-K1,3205314
C13440-K2,3205315
C02458-K1,3205316
C02923-K1,3205317
C02393-K2,3205318
C06351-K1,3205319
C03558-K1,3205320
C08918-K2,3205321
C06708-K2,3205322
C10275-K1,3205323
C03047-K2,3205324
C06121-K2,3205325
C12166-K2,3205326
C03166-K1,3205327
C09691-K1,3205328
C04965-K2,3205329
C12166-K2,3205330
C05381-K2,3205331
C11000-K2,3205332
C02309-K2,3205333
C05704-K2,3205334
C09241-K2,3205335
C01040-K2,3205336
C09165-K2,3205337
C10344-K2,3205338
C05704-K2,3205339
C00094-K3,3205340
C02513-K1,3205341
C00942-K2,3205342
C04125-K2,3205343
C05327-K1,3205344
C10867-K1,3205345
C00854-K2,3205346
C04196-K2,3205347
C03558-K1,3205348
C01755-K2,3205349
C01217-K1,3205350
C04656-K1,3205351
C01109-K2,3205352
C02286-K1,3205353
C06108-K1,3205354
C00889-K2,3205355
C11714-K1,3205356
C12932-K2,3205357
C07925-K1,3205358
C05031-K2,3205359
C10899-K1,3205360
C05704-K2,3205361
C09363-K2,3205362
C08742-K1,3205363
C10957-K2,3205364
C07741-K2,3205365
C03575-K2,3205366
C02535-K1,3205367
C07648-K2,3205368
C04125-K2,3205369
C01040-K2,3205370
C07196-K2,3205371
C09654-K1,3205372
C02371-K2,3205373
C04125-K2,3205374
C11670-K2,3205375
C04066-K1,3205376
C07648-K2,3205377
C09862-K1,3205378
C03363-K2,3205379
C04066-K1,3205380
C11625-K1,3205381
C06744-K2,3205382
C04125-K2,3205383
C07648-K2,3205384
C05690-K1,3205385
C01580-K1,3205386
C09639-K1,3205387
C12166-K2,3205388
C02181-K2,3205389
C03278-K2,3205390
C05704-K2,3205391
C13440-K2,3205392
C12094-K2,3205393
C01155-K2,3205394
C07212-K2,3205395
C02320-K2,3205396
C04105-K2,3205397
C05625-K2,3205398
C02320-K2,3205399
C09301-K2,3205400
C03549-K1,3205401
C04046-K2,3205402
C09933-K2,3205403
C02502-K2,3205404
C04125-K2,3205405
C11522-K2,3205406
C01909-K2,3205407
C10661-K1,3205408
C09241-K2,3205409
C13440-K2,3205410
C00854-K2,3205411
C06630-K2,3205412
C07212-K2,3205413
C03047-K2,3205414
C02533-K1,3205415
C09639-K1,3205416
C05689-K2,3205417
C06962-K2,3205418
C03341-K2,3205419
C06617-K1,3205420
C02716-K2,3205421
C10615-K1,3205422
C03047-K2,3205423
C10559-K1,3205424
C05245-K2,3205425
C05362-K1,3205426
C11918-K1,3205427
C00519-K1,3205428
C03136-K1,3205429
C11709-K2,3205430
C03363-K2,3205431
C01794-K1,3205432
C11923-K2,3205433
C02393-K2,3205434
C07455-K1,3205435
C09933-K2,3205436
C03047-K2,3205437
C00416-K1,3205438
C02250-K2,3205439
C09454-K1,3205440
C09165-K2,3205441
C00416-K1,3205442
C06827-K1,3205443
C08605-K1,3205444
C07212-K2,3205445
C12028-K2,3205446
C02515-K2,3205447
C08206-K2,3205448
C08450-K2,3205449
C11450-K1,3205450
C09165-K2,3205451
C12267-K2,3205452
C02515-K2,3205453
C04960-K1,3205454
C02809-K2,3205455
C08489-K2,3205456
C04125-K2,3205457
C07671-K2,3205458
C06190-K1,3205459
C08945-K2,3205460
C11031-K2,3205461
C11543-K2,3205462
C11923-K2,3205463
C03218-K2,3205464
C04026-K1,3205465
C09241-K2,3205466
C06303-K1,3205467
C03047-K2,3205468
C04571-K2,3205469
C00768-K2,3205470
C08023-K1,3205471
C03611-K1,3205472
C05171-K1,3205473
C07216-K1,3205474
C03874-K1,3205475
C06783-K1,3205476
C02320-K2,3205477
C03208-K1,3205478
C13120-K1,3205479
C13440-K2,3205480
C11709-K2,3205481
C03047-K2,3205482
C11227-K2,3205483
C09454-K1,3205484
C04125-K2,3205485
C11923-K2,3205486
C09301-K2,3205487
C10127-K2,3205488
C09933-K2,3205489
C02250-K2,3205490
C07279-K1,3205491
C09800-K2,3205492
C04571-K2,3205493
C11173-K1,3205494
C00335-K1,3205495
C09933-K2,3205496
C09800-K2,3205497
C01333-K2,3205498
C11617-K1,3205499
C11444-K1,3205500
C05245-K2,3205501
C03218-K2,3205502
C06224-K2,3205503
C09068-K1,3205504
C00750-K2,3205505
C10035-K1,3205506
C09363-K2,3205507
C03056-K1,3205508
C11923-K2,3205509
C04125-K2,3205510
C13364-K1,3205511
C12267-K2,3205512
C05245-K2,3205513
C00335-K1,3205514
C05245-K2,3205515
C00842-K2,3205516
C07867-K2,3205517
C12094-K2,3205518
C00335-K1,3205519
C10422-K2,3205520
C05460-K1,3205521
C02250-K2,3205522
C12961-K2,3205523
C00335-K1,3205524
C05245-K2,3205525
C09933-K2,3205526
C00768-K2,3205527
C12961-K2,3205528
C02989-K1,3205529
C11592-K1,3205530
C00768-K2,3205531
C12076-K1,3205532
C01614-K1,3205533
C02171-K1,3205534
C10344-K2,3205535
C01109-K2,3205536
C04531-K1,3205537
C04587-K1,3205538
C01719-K1,3205539
C11709-K2,3205540
C09800-K2,3205541
C04125-K2,3205542
C02250-K2,3205543
C06403-K2,3205544
C11741-K1,3205545
C00335-K1,3205546
C04828-K2,3205547
C09490-K2,3205548
C07319-K1,3205549
C06835-K2,3205550
C03977-K1,3205551
C02250-K2,3205552
C11885-K1,3205553
C12356-K1,3205554
C11539-K2,3205555
C09165-K2,3205556
C09933-K2,3205557
C08314-K1,3205558
C02502-K2,3205559
C11496-K2,3205560
C02250-K2,3205561
C05459-K1,3205562
C11522-K2,3205563
C02545-K2,3205564
C02250-K2,3205565
C06942-K2,3205566
C01138-K2,3205567
C04500-K1,3205568
C09468-K2,3205569
C07867-K2,3205570
C04125-K2,3205571
C12900-K2,3205572
C09141-K1,3205573
C11743-K2,3205574
C04587-K1,3205575
C13354-K2,3205576
C01982-K2,3205577
C01996-K2,3205578
C01138-K2,3205579
C12249-K1,3205580
C06147-K2,3205581
C09468-K2,3205582
C01155-K2,3205583
C06121-K2,3205584
C05148-K1,3205585
C02354-K2,3205586
C06224-K2,3205587
C02354-K2,3205588
C02716-K2,3205589
C01755-K2,3205590
C01119-K2,3205591
C11035-K1,3205592
C04034-K2,3205593
C06303-K1,3205594
C05530-K2,3205595
C10924-K2,3205596
C09657-K2,3205597
C02371-K2,3205598
C04125-K2,3205599
C07867-K2,3205600
C04108-K2,3205601
C08602-K1,3205602
C05551-K2,3205603
C11919-K2,3205604
C12267-K2,3205605
C07729-K1,3205606
C10945-K1,3205607
C04587-K1,3205608
C03278-K2,3205609
C06988-K1,3205610
C02716-K2,3205611
C11496-K2,3205612
C04125-K2,3205613
C01966-K1,3205614
C02902-K2,3205615
C12900-K2,3205616
C09468-K2,3205617
C03533-K1,3205618
C10334-K2,3205619
C02354-K2,3205620
C11923-K2,3205621
C11815-K1,3205622
C07879-K1,3205623
C02190-K1,3205624
C05530-K2,3205625
C11533-K2,3205626
C08962-K2,3205627
C08962-K2,3205628
C08607-K1,3205629
C06706-K1,3205630
C05245-K2,3205631
C12249-K1,3205632
C01909-K2,3205633
C05245-K2,3205634
C06821-K2,3205635
C04492-K1,3205636
C09471-K2,3205637
C06224-K2,3205638
C04965-K2,3205639
C00329-K2,3205640
C06821-K2,3205641
C03040-K2,3205642
C12515-K1,3205643
C03218-K2,3205644
C09241-K2,3205645
C01909-K2,3205646
C10518-K1,3205647
C12961-K2,3205648
C10814-K1,3205649
C01776-K1,3205650
C02214-K2,3205651
C07648-K2,3205652
C01982-K2,3205653
C02780-K2,3205654
C07171-K2,3205655
C01828-K2,3205656
C06663-K2,3205657
C09301-K2,3205658
C05459-K1,3205659
C03575-K2,3205660
C03278-K2,3205661
C04748-K1,3205662
C04085-K1,3205663
C09800-K2,3205664
C09468-K2,3205665
C02000-K2,3205666
C09241-K2,3205667
C12598-K2,3205668
C05031-K2,3205669
C09800-K2,3205670
C02354-K2,3205671
C00854-K2,3205672
C03363-K2,3205673
C00768-K2,3205674
C02250-K2,3205675
C09241-K2,3205676
C05381-K2,3205677
C08623-K2,3205678
C00528-K1,3205679
C01377-K1,3205680
C08450-K2,3205681
C01624-K1,3205682
C05383-K1,3205683
C01138-K2,3205684
C09670-K1,3205685
C10518-K1,3205686
C11031-K2,3205687
C01179-K1,3205688
C05530-K2,3205689
C00854-K2,3205690
C01155-K2,3205691
C02573-K2,3205692
C07792-K1,3205693
C09165-K2,3205694
C12517-K2,3205695
C00750-K2,3205696
C12234-K1,3205697
C09468-K2,3205698
C08741-K1,3205699
C06121-K2,3205700
C00854-K2,3205701
C12785-K2,3205702
C07461-K1,3205703
C05833-K1,3205704
C05735-K1,3205705
C03218-K2,3205706
C06962-K2,3205707
C11709-K2,3205708
C12352-K1,3205709
C02250-K2,3205710
C04125-K2,3205711
C13028-K1,3205712
C07185-K2,3205713
C13340-K1,3205714
C03341-K2,3205715
C07338-K1,3205716
C12690-K2,3205717
C08450-K2,3205718
C00889-K2,3205719
C04873-K1,3205720
C03412-K1,3205721
C05560-K2,3205722
C11158-K1,3205723
C05961-K1,3205724
C02573-K2,3205725
C05245-K2,3205726
C07319-K1,3205727
C01138-K2,3205728
C01828-K2,3205729
C12145-K1,3205730
C12517-K2,3205731
C10349-K1,3205732
C09471-K2,3205733
C04125-K2,3205734
C08945-K2,3205735
C03688-K1,3205736
C06481-K1,3205737
C05493-K1,3205738
C09530-K1,3205739
C00820-K1,3205740
C01119-K2,3205741
C06848-K1,3205742
C05493-K1,3205743
C07612-K1,3205744
C04125-K2,3205745
C04794-K1,3205746
C04125-K2,3205747
C12136-K2,3205748
C02342-K1,3205749
C02250-K2,3205750
C01936-K1,3205751
C01982-K2,3205752
C12035-K1,3205753
C07562-K2,3205754
C03218-K2,3205755
C02354-K2,3205756
C07648-K2,3205757
C03608-K1,3205758
C12136-K2,3205759
C06811-K1,3205760
C13426-K1,3205761
C13440-K2,3205762
C02354-K2,3205763
C03608-K1,3205764
C08945-K2,3205765
C07338-K1,3205766
C07562-K2,3205767
C04125-K2,3205768
C09471-K2,3205769
C01721-K2,3205770
C12166-K2,3205771
C07297-K2,3205772
C01710-K1,3205773
C06121-K2,3205774
C01155-K2,3205775
C11919-K2,3205776
C03575-K2,3205777
C09241-K2,3205778
C11227-K2,3205779
C08917-K1,3205780
C03218-K2,3205781
C03412-K1,3205782
C05234-K1,3205783
C06224-K2,3205784
C12217-K1,3205785
C04125-K2,3205786
C10137-K2,3205787
C06224-K2,3205788
C11847-K2,3205789
C07505-K1,3205790
C02250-K2,3205791
C07149-K2,3205792
C07356-K1,3205793
C05245-K2,3205794
C02673-K1,3205795
C02250-K2,3205796
C00854-K2,3205797
C07671-K2,3205798
C08391-K2,3205799
C11513-K1,3205800
C00704-K1,3205801
C00889-K2,3205802
C03427-K2,3205803
C12136-K2,3205804
C07149-K2,3205805
C05786-K2,3205806
C08597-K2,3205807
C13041-K1,3205808
C03218-K2,3205809
C13433-K1,3205810
C08943-K2,3205811
C11923-K2,3205812
C01953-K2,3205813
C00294-K2,3205814
C04125-K2,3205815
C02673-K1,3205816
C02371-K2,3205817
C02902-K2,3205818
C02883-K2,3205819
C06121-K2,3205820
C03738-K2,3205821
C09902-K2,3205822
C11965-K1,3205823
C11294-K2,3205824
C11939-K1,3205825
C10299-K1,3205826
C06121-K2,3205827
C10422-K2,3205828
C01116-K2,3205829
C08269-K1,3205830
C01935-K1,3205831
C06767-K1,3205832
C11919-K2,3205833
C13171-K2,3205834
C10344-K2,3205835
C10016-K2,3205836
C11919-K2,3205837
C12961-K2,3205838
C05381-K2,3205839
C12517-K2,3205840
C03267-K1,3205841
C07741-K2,3205842
C01155-K2,3205843
C07204-K1,3205844
C04125-K2,3205845
C08288-K1,3205846
C07196-K2,3205847
C01659-K1,3205848
C00854-K2,3205849
C02873-K1,3205850
C04551-K1,3205851
C13516-K2,3205852
C13015-K1,3205853
C11000-K2,3205854
C00889-K2,3205855
C03738-K2,3205856
C07562-K2,3205857
C11700-K1,3205858
C02809-K2,3205859
C05097-K2,3205860
C01119-K2,3205861
C04125-K2,3205862
C03575-K2,3205863
C08742-K1,3205864
C12267-K2,3205865
C06357-K1,3205866
C09933-K2,3205867
C08219-K1,3205868
C05097-K2,3205869
C03575-K2,3205870
C09471-K2,3205871
C09618-K1,3205872
C13440-K2,3205873
C00750-K2,3205874
C02716-K2,3205875
C12897-K1,3205876
C13440-K2,3205877
C11753-K1,3205878
C12166-K2,3205879
C12690-K2,3205880
C07389-K1,3205881
C11539-K2,3205882
C06190-K1,3205883
C09800-K2,3205884
C07204-K1,3205885
C03608-K1,3205886
C04125-K2,3205887
C11558-K2,3205888
C01010-K1,3205889
C00854-K2,3205890
C06403-K2,3205891
C09365-K2,3205892
C00368-K1,3205893
C00854-K2,3205894
C02354-K2,3205895
C12211-K2,3205896
C09363-K2,3205897
C07562-K2,3205898
C01828-K2,3205899
C04125-K2,3205900
C04125-K2,3205901
C08489-K2,3205902
C00205-K1,3205903
C13407-K1,3205904
C09855-K2,3205905
C08483-K1,3205906
C08945-K2,3205907
C11923-K2,3205908
C08662-K1,3205909
C03432-K1,3205910
C02716-K2,3205911
C09206-K1,3205912
C09060-K1,3205913
C09471-K2,3205914
C01996-K2,3205915
C04125-K2,3205916
C03278-K2,3205917
C01909-K2,3205918
C02354-K2,3205919
C08305-K1,3205920
C05973-K1,3205921
C00820-K1,3205922
C12935-K1,3205923
C05245-K2,3205924
C03575-K2,3205925
C08662-K1,3205926
C01996-K2,3205927
C02354-K2,3205928
C10867-K1,3205929
C08962-K2,3205930
C04024-K2,3205931
C11919-K2,3205932
C03218-K2,3205933
C05735-K1,3205934
C04125-K2,3205935
C02250-K2,3205936
C07212-K2,3205937
C03218-K2,3205938
C07729-K1,3205939
C00942-K2,3205940
C12966-K1,3205941
C12166-K2,3205942
C08450-K2,3205943
C08450-K2,3205944
C02285-K2,3205945
C13171-K2,3205946
C00107-K1,3205947
C11923-K2,3205948
C07336-K1,3205949
C09823-K1,3205950
C00773-K2,3205951
C12774-K1,3205952
C12267-K2,3205953
C06931-K1,3205954
C11790-K1,3205955
C04125-K2,3205956
C04571-K2,3205957
C08387-K1,3205958
C13015-K1,3205959
C09165-K2,3205960
C02285-K2,3205961
C04407-K1,3205962
C07741-K2,3205963
C05704-K2,3205964
C12515-K1,3205965
C12598-K2,3205966
C11000-K2,3205967
C09241-K2,3205968
C10874-K1,3205969
C09241-K2,3205970
C06067-K2,3205971
C03738-K2,3205972
C12900-K2,3205973
C03047-K2,3205974
C09241-K2,3205975
C00750-K2,3205976
C13440-K2,3205977
C03040-K2,3205978
C05704-K2,3205979
C04984-K2,3205980
C05245-K2,3205981
C08989-K2,3205982
C03714-K1,3205983
C03330-K1,3205984
C00452-K2,3205985
C05767-K1,3205986
C00854-K2,3205987
C01870-K1,3205988
C06538-K1,3205989
C02245-K2,3205990
C03218-K2,3205991
C03933-K1,3205992
C02189-K1,3205993
C08945-K2,3205994
C06147-K2,3205995
C05973-K1,3205996
C06190-K1,3205997
C04352-K1,3205998
C09902-K2,3205999
C09868-K1,3206000
C11889-K2,3206001
C00854-K2,3206002
C05381-K2,3206003
C03549-K1,3206004
C03040-K2,3206005
C00889-K2,3206006
C00059-K2,3206007
C03218-K2,3206008
C00168-K1,3206009
C03549-K1,3206010
C08918-K2,3206011
C08741-K1,3206012
C00267-K1,3206013
C01155-K2,3206014
C09840-K1,3206015
C03365-K1,3206016
C02354-K2,3206017
C03050-K1,3206018
C04034-K2,3206019
C09026-K1,3206020
C08483-K1,3206021
C03275-K1,3206022
C08193-K1,3206023
C12094-K2,3206024
C02968-K1,3206025
C00942-K2,3206026
C01828-K2,3206027
C06835-K2,3206028
C00854-K2,3206029
C06598-K1,3206030
C12517-K2,3206031
C03218-K2,3206032
C00728-K2,3206033
C01119-K2,3206034
C10599-K1,3206035
C00854-K2,3206036
C04655-K1,3206037
C06224-K2,3206038
C08943-K2,3206039
C00854-K2,3206040
C02000-K2,3206041
C03427-K2,3206042
C02502-K2,3206043
C07614-K2,3206044
C02354-K2,3206045
C04861-K2,3206046
C11923-K2,3206047
C01828-K2,3206048
C04655-K1,3206049
C09582-K1,3206050
C11923-K2,3206051
C02354-K2,3206052
C07389-K1,3206053
C05979-K2,3206054
C07648-K2,3206055
C13272-K1,3206056
C04891-K1,3206057
C11464-K2,3206058
C12598-K2,3206059
C01109-K2,3206060
C02897-K1,3206061
C01782-K2,3206062
C05979-K2,3206063
C10266-K1,3206064
C03218-K2,3206065
C13359-K1,3206066
C01529-K1,3206067
C06147-K2,3206068
C04268-K1,3206069
C02949-K1,3206070
C11923-K2,3206071
C09800-K2,3206072
C08569-K1,3206073
C01155-K2,3206074
C08391-K2,3206075
C04861-K2,3206076
C01109-K2,3206077
C00854-K2,3206078
C02458-K1,3206079
C10867-K1,3206080
C06026-K2,3206081
C09868-K1,3206082
C03575-K2,3206083
C02609-K1,3206084
C02354-K2,3206085
C11309-K1,3206086
C11901-K1,3206087
C11709-K2,3206088
C03040-K2,3206089
C11923-K2,3206090
C02285-K2,3206091
C04861-K2,3206092
C00856-K1,3206093
C02502-K2,3206094
C07919-K2,3206095
C12166-K2,3206096
C13043-K1,3206097
C01347-K2,3206098
C04406-K1,3206099
C09582-K1,3206100
C02716-K2,3206101
C01744-K2,3206102
C01966-K1,3206103
C06139-K1,3206104
C00681-K1,3206105
C02354-K2,3206106
C06744-K2,3206107
C03505-K1,3206108
C12690-K2,3206109
C05625-K2,3206110
C02502-K2,3206111
C04268-K1,3206112
C03851-K1,3206113
C02573-K2,3206114
C11418-K1,3206115
C05782-K1,3206116
C06031-K2,3206117
C08228-K1,3206118
C13171-K2,3206119
C01326-K1,3206120
C01582-K1,3206121
C07638-K1,3206122
C10406-K1,3206123
C10757-K2,3206124
C02793-K1,3206125
C12848-K1,3206126
C08741-K1,3206127
C02285-K2,3206128
C04296-K1,3206129
C01040-K2,3206130
C09221-K2,3206131
C01332-K1,3206132
C07389-K1,3206133
C00571-K1,3206134
C00094-K3,3206135
C00854-K2,3206136
C06067-K2,3206137
C01654-K1,3206138
C02902-K2,3206139
C12626-K2,3206140
C05876-K2,3206141
C05289-K2,3206142
C03040-K2,3206143
C10308-K1,3206144
C09800-K2,3206145
C01618-K2,3206146
C12961-K2,3206147
C06947-K2,3206148
C05560-K2,3206149
C01377-K1,3206150
C02354-K2,3206151
C11522-K2,3206152
C00235-K2,3206153
C11923-K2,3206154
C03738-K2,3206155
C03341-K2,3206156
C08834-K1,3206157
C13440-K2,3206158
C12045-K1,3206159
C00348-K1,3206160
C12863-K1,3206161
C02809-K2,3206162
C08796-K1,3206163
C10837-K2,3206164
C09709-K1,3206165
C05031-K2,3206166
C01155-K2,3206167
C00854-K2,3206168
C09601-K1,3206169
C09800-K2,3206170
C13171-K2,3206171
C02181-K2,3206172
C00259-K1,3206173
C00235-K2,3206174
C00114-K1,3206175
C10814-K1,3206176
C00854-K2,3206177
C12598-K2,3206178
C11031-K2,3206179
C08586-K1,3206180
C04684-K1,3206181
C05683-K2,3206182
C10266-K1,3206183
C01040-K2,3206184
C08173-K1,3206185
C09582-K1,3206186
C09933-K2,3206187
C13340-K1,3206188
C04437-K1,3206189
C07981-K1,3206190
C08391-K2,3206191
C10424-K1,3206192
C10344-K2,3206193
C00854-K2,3206194
C02354-K2,3206195
C09365-K2,3206196
C00483-K1,3206197
C03656-K2,3206198
C05127-K1,3206199
C05772-K1,3206200
C11309-K1,3206201
C00942-K2,3206202
C08341-K1,3206203
C09582-K1,3206204
C13067-K1,3206205
C01922-K2,3206206
C02354-K2,3206207
C07729-K1,3206208
C12287-K1,3206209
C09873-K1,3206210
C09365-K2,3206211
C02354-K2,3206212
C11923-K2,3206213
C11853-K1,3206214
C08450-K2,3206215
C05245-K2,3206216
C05381-K2,3206217
C11923-K2,3206218
C06947-K2,3206219
C00773-K2,3206220
C13092-K1,3206221
C03108-K2,3206222
C00750-K2,3206223
C11546-K1,3206224
C00854-K2,3206225
C05625-K2,3206226
C12268-K2,3206227
C13440-K2,3206228
C00889-K2,3206229
C05245-K2,3206230
C06147-K2,3206231
C07936-K2,3206232
C09241-K2,3206233
C08999-K1,3206234
C05097-K2,3206235
C04125-K2,3206236
C08989-K2,3206237
C07648-K2,3206238
C06460-K1,3206239
C00410-K1,3206240
C07110-K1,3206241
C07130-K1,3206242
C08348-K1,3206243
C05097-K2,3206244
C11339-K1,3206245
C01755-K2,3206246
C11923-K2,3206247
C09582-K1,3206248
C11709-K2,3206249
C11847-K2,3206250
C07936-K2,3206251
C13440-K2,3206252
C09301-K2,3206253
C10390-K1,3206254
C09241-K2,3206255
C09276-K1,3206256
C02716-K2,3206257
C11923-K2,3206258
C05245-K2,3206259
C06532-K2,3206260
C02354-K2,3206261
C08450-K2,3206262
C03738-K2,3206263
C08945-K2,3206264
C08348-K1,3206265
C01333-K2,3206266
C07411-K1,3206267
C08962-K2,3206268
C03218-K2,3206269
C08692-K1,3206270
C00889-K2,3206271
C11509-K2,3206272
C12785-K2,3206273
C02902-K2,3206274
C00313-K1,3206275
C08662-K1,3206276
C04118-K2,3206277
C10568-K1,3206278
C04125-K2,3206279
C03708-K2,3206280
C10384-K1,3206281
C09165-K2,3206282
C03218-K2,3206283
C00750-K2,3206284
C04903-K1,3206285
C04072-K2,3206286
C04125-K2,3206287
C09468-K2,3206288
C00854-K2,3206289
C05097-K2,3206290
C00854-K2,3206291
C10384-K1,3206292
C00750-K2,3206293
C06630-K2,3206294
C08962-K2,3206295
C01996-K2,3206296
C07360-K1,3206297
C04105-K2,3206298
C10384-K1,3206299
C07867-K2,3206300
C08450-K2,3206301
C11642-K1,3206302
C07560-K2,3206303
C05530-K2,3206304
C04597-K2,3206305
C01119-K2,3206306
C04607-K1,3206307
C11555-K1,3206308
C06887-K1,3206309
C06067-K2,3206310
C10384-K1,3206311
C09800-K2,3206312
C06147-K2,3206313
C06224-K2,3206314
C10812-K1,3206315
C07519-K1,3206316
C09154-K1,3206317
C09873-K1,3206318
C13440-K2,3206319
C01982-K2,3206320
C04125-K2,3206321
C11000-K2,3206322
C04108-K2,3206323
C04108-K2,3206324
C02716-K2,3206325
C10562-K1,3206326
C02480-K1,3206327
C02354-K2,3206328
C11740-K1,3206329
C06224-K2,3206330
C02342-K1,3206331
C06224-K2,3206332
C07867-K2,3206333
C09363-K2,3206334
C01116-K2,3206335
C10507-K2,3206336
C09657-K2,3206337
C13440-K2,3206338
C10384-K1,3206339
C11945-K2,3206340
C11443-K1,3206341
C02440-K1,3206342
C03341-K2,3206343
C11923-K2,3206344
C11597-K2,3206345
C12234-K1,3206346
C12493-K1,3206347
C01138-K2,3206348
C04046-K2,3206349
C09933-K2,3206350
C08662-K1,3206351
C09306-K1,3206352
C08219-K1,3206353
C05690-K1,3206354
C08943-K2,3206355
C00854-K2,3206356
C05560-K2,3206357
C01269-K1,3206358
C10384-K1,3206359
C07648-K2,3206360
C07411-K1,3206361
C07648-K2,3206362
C06224-K2,3206363
C02354-K2,3206364
C07277-K1,3206365
C00854-K2,3206366
C09241-K2,3206367
C01155-K2,3206368
C09471-K2,3206369
C03218-K2,3206370
C00854-K2,3206371
C01176-K1,3206372
C04836-K1,3206373
C05381-K2,3206374
C00889-K2,3206375
C09873-K1,3206376
C02573-K2,3206377
C13171-K2,3206378
C03218-K2,3206379
C02716-K2,3206380
C05290-K2,3206381
C11846-K1,3206382
C00854-K2,3206383
C05245-K2,3206384
C03218-K2,3206385
C03341-K2,3206386
C07648-K2,3206387
C01377-K1,3206388
C04105-K2,3206389
C08105-K1,3206390
C02354-K2,3206391
C06013-K1,3206392
C06224-K2,3206393
C11923-K2,3206394
C00106-K1,3206395
C11709-K2,3206396
C06464-K1,3206397
C04125-K2,3206398
C03302-K1,3206399
C04836-K1,3206400
C03341-K2,3206401
C07212-K2,3206402
C02321-K2,3206403
C00614-K2,3206404
C00889-K2,3206405
C08660-K1,3206406
C12151-K1,3206407
C10383-K1,3206408
C05704-K2,3206409
C12952-K1,3206410
C11923-K2,3206411
C10962-K1,3206412
C11227-K2,3206413
C02673-K1,3206414
C10559-K1,3206415
C13440-K2,3206416
C06835-K2,3206417
C07936-K2,3206418
C03218-K2,3206419
C05129-K2,3206420
C03533-K1,3206421
C01895-K1,3206422
C01768-K1,3206423
C05289-K2,3206424
C00854-K2,3206425
C05289-K2,3206426
C09800-K2,3206427
C00750-K2,3206428
C00466-K1,3206429
C11923-K2,3206430
C02245-K2,3206431
C03218-K2,3206432
C07962-K1,3206433
C00854-K2,3206434
C02354-K2,3206435
C06455-K1,3206436
C09582-K1,3206437
C01719-K1,3206438
C10344-K2,3206439
C07389-K1,3206440
C05560-K2,3206441
C00768-K2,3206442
C06257-K1,3206443
C12311-K2,3206444
C01895-K1,3206445
C13516-K2,3206446
C12785-K2,3206447
C00400-K1,3206448
C00768-K2,3206449
C01269-K1,3206450
C06464-K1,3206451
C11889-K2,3206452
C05551-K2,3206453
C10673-K1,3206454
C02902-K2,3206455
C05459-K1,3206456
C01031-K1,3206457
C02018-K2,3206458
C09800-K2,3206459
C07389-K1,3206460
C01254-K1,3206461
C03363-K2,3206462
C08989-K2,3206463
C01031-K1,3206464
C11509-K2,3206465
C03218-K2,3206466
C09365-K2,3206467
C08913-K2,3206468
C03218-K2,3206469
C09241-K2,3206470
C02999-K2,3206471
C03218-K2,3206472
C02716-K2,3206473
C05128-K1,3206474
C07648-K2,3206475
C02902-K2,3206476
C03047-K2,3206477
C13251-K1,3206478
C07648-K2,3206479
C01489-K1,3206480
C01347-K2,3206481
C06663-K2,3206482
C09365-K2,3206483
C09938-K1,3206484
C11233-K1,3206485
C01254-K1,3206486
C08037-K1,3206487
C02342-K1,3206488
C02638-K1,3206489
C03047-K2,3206490
C02999-K2,3206491
C07255-K1,3206492
C03040-K2,3206493
C08918-K2,3206494
C00854-K2,3206495
C04361-K2,3206496
C02897-K1,3206497
C03672-K1,3206498
C09241-K2,3206499
C02573-K2,3206500
C06835-K2,3206501
C09981-K2,3206502
C06224-K2,3206503
C01109-K2,3206504
C11965-K1,3206505
C06224-K2,3206506
C01119-K2,3206507
C06067-K2,3206508
C00768-K2,3206509
C01922-K2,3206510
C09365-K2,3206511
C00854-K2,3206512
C08637-K2,3206513
C01155-K2,3206514
C04125-K2,3206515
C10099-K1,3206516
