from_transaction,to_transaction,delta_seconds
3044610,3045355,0
3045355,3047190,0
3047190,3048901,0
3048901,3048903,0
3048903,3051768,0
3051768,3053457,0
3053457,3054827,0
3054827,3054941,0
3054941,3055428,0
3055428,3055617,0
3055617,3058023,0
3058023,3058038,0
3058038,3058913,0
3058913,3059331,0
3059331,3059541,0
3059541,3059725,0
3059725,3059927,0
3059927,3061040,0
3061040,3064117,0
3064117,3065480,0
3065480,3066928,0
3066928,3066930,0
3066930,3070104,0
3070104,3072085,0
3072085,3074911,0
3074911,3074939,0
3074939,3074950,0
3074950,3075017,0
3075017,3075897,0
3075897,3077071,0
3077071,3077104,0
3077104,3077120,0
3077120,3078196,0
3078196,3078359,0
3078359,3079529,0
3079529,3079897,0
3079897,3080427,0
3080427,3080576,0
3080576,3080833,0
3080833,3080906,0
3080906,3081165,0
3081165,3082752,0
3082752,3084488,0
3084488,3086199,0
3086199,3086920,0
3086920,3086945,0
3086945,3091638,0
3091638,3091979,0
3091979,3094718,0
3094718,3097352,0
3097352,3099463,0
3099463,3099728,0
3099728,3100489,0
3100489,3100656,0
3100656,3100662,0
3100662,3101809,0
3101809,3101817,0
3101817,3104565,0
3104565,3105030,0
3105030,3106104,0
3106104,3107558,0
3107558,3107828,0
3107828,3107923,0
3107923,3108097,0
3108097,3109319,0
3109319,3112907,0
3112907,3114114,0
3114114,3114201,0
3114201,3116308,0
3116308,3119693,0
3119693,3120154,0
3120154,3120775,0
3120775,3120955,0
3120955,3122138,0
3122138,3123019,0
3123019,3123067,0
3123067,3123140,0
3123140,3124789,0
3124789,3127927,0
3127927,3128022,0
3128022,3128301,0
3128301,3129615,0
3129615,3131069,0
3131069,3131187,0
3131187,3131759,0
3131759,3131925,0
3131925,3132061,0
3132061,3132268,0
3132268,3132673,0
3132673,3133953,0
3133953,3133982,0
3133982,3133988,0
3133988,3136879,0
3136879,3137301,0
3137301,3137351,0
3137351,3137770,0
3137770,3138197,0
3138197,3138461,0
3138461,3139234,0
3139234,3139961,0
3139961,3140058,0
3140058,3140693,0
3140693,3141322,0
3141322,3141653,0
3141653,3143946,0
3143946,3144045,0
3144045,3144951,0
3144951,3151315,0
3151315,3153425,0
3153425,3155063,0
3155063,3155106,0
3155106,3155430,0
3155430,3158139,0
3158139,3158698,0
3158698,3158932,0
3158932,3159628,0
3159628,3159714,0
3159714,3160969,0
3160969,3161440,0
3161440,3161457,0
3161457,3164692,0
3164692,3165620,0
3165620,3167755,0
3167755,3168353,0
3168353,3168624,0
3168624,3168975,0
3168975,3169301,0
3169301,3169422,0
3169422,3169881,0
3169881,3170840,0
3170840,3170847,0
3170847,3171073,0
3171073,3171176,0
3171176,3171931,0
3171931,3171995,0
3171995,3173201,0
3173201,3173227,0
3173227,3173266,0
3173266,3173536,0
3173536,3173545,0
3173545,3173878,0
3173878,3173988,0
3173988,3174016,0
3174016,3174125,0
3174125,3174133,0
3174133,3174324,0
3174324,3174967,0
3174967,3175100,0
3175100,3175245,0
3175245,3175869,0
3175869,3175966,0
3175966,3176035,0
3176035,3176142,0
3176142,3176929,0
3176929,3179683,0
3179683,3179843,0
3179843,3180154,0
3180154,3182932,0
3182932,3183454,0
3183454,3183609,0
3183609,3183712,0
3183712,3184188,0
3184188,3184221,0
3184221,3184889,0
3184889,3185805,0
3185805,3187067,0
3187067,3187072,0
3187072,3187084,0
3187084,3187238,0
3187238,3187433,0
3187433,3187712,0
3187712,3188011,0
3188011,3188167,0
3188167,3189489,0
3189489,3189976,0
3189976,3190374,0
3190374,3190712,0
3190712,3192501,0
3192501,3192925,0
3192925,3195088,0
3195088,3195441,0
3195441,3196182,0
3196182,3196280,0
3196280,3197093,0
3197093,3197370,0
3197370,3197511,0
3197511,3198112,0
3198112,3198127,0
3198127,3198423,0
3198423,3198697,0
3198697,3198764,0
3198764,3198792,0
3198792,3198911,0
3198911,3199115,0
3199115,3200584,0
3200584,3201351,0
3201351,3201397,0
3201397,3202057,0
3202057,3202083,0
3202083,3202536,0
3202536,3203363,0
3203363,3203481,0
3203481,3203572,0
3203572,3203586,0
3203586,3203609,0
3203609,3203622,0
3203622,3203623,0
3203623,3203675,0
3203675,3203816,0
3203816,3203829,0
3203829,3204434,0
3204434,3204723,0
3204723,3204799,0
3204799,3205036,0
3205036,3207431,0
3207431,3209576,0
3209576,3211859,0
3211859,3212268,0
3212268,3212822,0
3212822,3212926,0
3212926,3213772,0
3213772,3213790,0
3213790,3214397,0
3214397,3214966,0
3214966,3215468,0
3215468,3215744,0
3215744,3215816,0
3215816,3215818,0
3215818,3215838,0
3215838,3216026,0
3216026,3217294,0
3217294,3217831,0
3217831,3218010,0
3218010,3218073,0
3218073,3218710,0
3218710,3219340,0
3219340,3220564,0
3220564,3220573,0
3220573,3220654,0
3220654,3220655,0
3220655,3220694,0
3220694,3220699,0
3220699,3220714,0
3220714,3220858,0
3220858,3220869,0
3220869,3221765,0
3221765,3224662,0
3224662,3224707,0
3224707,3225571,0
3225571,3225918,0
3225918,3226250,0
3226250,3226338,0
3226338,3226981,0
3226981,3227063,0
3227063,3227247,0
3227247,3227875,0
3227875,3227923,0
3227923,3227980,0
3227980,3228002,0
3228002,3228424,0
3228424,3228442,0
3228442,3229161,0
3229161,3229631,0
3229631,3229670,0
3229670,3230085,0
3230085,3231421,0
3231421,3231451,0
3231451,3231901,0
3231901,3232065,0
3232065,3232106,0
3232106,3232665,0
3232665,3236437,0
3236437,3236495,0
3236495,3236528,0
3236528,3236702,0
3236702,3236863,0
3236863,3236888,0
3236888,3237003,0
3237003,3237261,0
3237261,3238163,0
3238163,3238228,0
3238228,3239255,0
3239255,3239985,0
3239985,3240956,0
3240956,3241675,0
3241675,3242287,0
3242287,3242773,0
3242773,3243461,0
3243461,3243804,0
3243804,3244703,0
3244703,3246510,0
3246510,3249345,0
3249345,3250472,0
3250472,3250775,0
3250775,3250826,0
3250826,3251261,0
3251261,3251314,0
3251314,3253415,0
3253415,3253446,0
3253446,3254358,0
3254358,3255529,0
3255529,3258570,0
3258570,3258651,0
3258651,3259672,0
3259672,3259679,0
3259679,3259713,0
3259713,3259748,0
3259748,3260535,0
3260535,3260638,0
3260638,3260778,0
3260778,3262835,0
3262835,3263891,0
3263891,3264187,0
3264187,3264265,0
3264265,3265136,0
3265136,3265418,0
3265418,3265884,0
3265884,3266242,0
3266242,3266722,0
3266722,3267219,0
3267219,3268650,0
3268650,3270412,0
3270412,3270579,0
3270579,3271172,0
3271172,3271643,0
3271643,3271821,0
3271821,3271841,0
3271841,3271846,0
3271846,3271857,0
3271857,3271865,0
3271865,3272899,0
3272899,3274055,0
3274055,3274414,0
3274414,3274886,0
3274886,3275251,0
3275251,3275294,0
3275294,3275300,0
3275300,3275310,0
3275310,3275508,0
3275508,3275914,0
3275914,3277108,0
3277108,3278325,0
3278325,3279175,0
3279175,3280989,0
3280989,3281247,0
3281247,3281291,0
3281291,3281384,0
3281384,3281954,0
3281954,3282071,0
3282071,3283013,0
3283013,3283165,0
3283165,3283369,0
3283369,3283433,0
3283433,3285739,0
3285739,3285782,0
3285782,3285803,0
3285803,3285964,0
3285964,3286414,0
3286414,3287676,0
3287676,3287775,0
3287775,3288576,0
3288576,3289119,0
3289119,3290085,0
3290085,3291151,0
3291151,3291499,0
3291499,3291503,0
3291503,3292178,0
3292178,3292225,0
3292225,3293832,0
3293832,3294704,0
3294704,3294802,0
3294802,3294823,0
3294823,3294847,0
3294847,3296455,0
3296455,3297153,0
3297153,3297201,0
3297201,3297451,0
3297451,3298016,0
3298016,3298335,0
3298335,3298360,0
3298360,3298960,0
3298960,3300192,0
3300192,3300393,0
3300393,3300419,0
3300419,3300672,0
3300672,3301772,0
3301772,3301825,0
3301825,3301869,0
3301869,3302461,0
3302461,3302467,0
3302467,3302920,0
3302920,3302960,0
3302960,3303276,0
3303276,3303357,0
3303357,3303457,0
3303457,3304052,0
3304052,3304342,0
3304342,3305044,0
3305044,3305397,0
3305397,3305414,0
3305414,3305986,0
3305986,3306523,0
3306523,3306570,0
3306570,3306639,0
3306639,3306651,0
3306651,3306652,0
3306652,3308525,0
3308525,3308814,0
3308814,3309368,0
3309368,3310015,0
3310015,3310511,0
3310511,3310649,0
3310649,3311133,0
3311133,3311272,0
3311272,3311363,0
3311363,3312053,0
3312053,3312097,0
3312097,3313441,0
3313441,3313719,0
3313719,3314145,0
3314145,3315199,0
3315199,3315252,0
3315252,3316119,0
3316119,3316256,0
3316256,3316876,0
3316876,3317976,0
3317976,3319880,0
3319880,3320396,0
3320396,3320430,0
3320430,3320471,0
3320471,3320907,0
3320907,3320970,0
3320970,3321783,0
3321783,3322743,0
3322743,3323527,0
3323527,3325644,0
3325644,3325651,0
3325651,3326301,0
3326301,3327017,0
3327017,3327073,0
3327073,3327603,0
3327603,3327826,0
3327826,3327898,0
3327898,3328161,0
3328161,3328269,0
3328269,3328289,0
3328289,3328321,0
3328321,3328339,0
3328339,3329211,0
3329211,3329347,0
3329347,3329925,0
3329925,3330444,0
3330444,3331833,0
3331833,3331878,0
3331878,3332020,0
3332020,3332097,0
3332097,3332238,0
3332238,3332593,0
3332593,3332866,0
3332866,3332928,0
3332928,3332983,0
3332983,3333504,0
3333504,3335978,0
3335978,3336319,0
3336319,3337321,0
3337321,3337723,0
3337723,3337819,0
3337819,3338391,0
3338391,3338473,0
3338473,3339297,0
3339297,3339812,0
3339812,3340903,0
3340903,3340916,0
3340916,3341018,0
3341018,3341592,0
3341592,3341730,0
3341730,3341951,0
3341951,3341969,0
3341969,3342061,0
3342061,3342349,0
3342349,3342758,0
3342758,3343001,0
3343001,3343737,0
3343737,3344664,0
3344664,3344833,0
3344833,3346484,0
3346484,3346597,0
3346597,3347036,0
3347036,3347511,0
3347511,3347882,0
3347882,3349882,0
3349882,3350070,0
3350070,3350478,0
3350478,3351954,0
3351954,3353419,0
3353419,3353783,0
3353783,3353922,0
3353922,3353941,0
3353941,3354614,0
3354614,3354827,0
3354827,3355732,0
3355732,3355737,0
3355737,3357873,0
3357873,3359184,0
3359184,3359635,0
3359635,3359679,0
3359679,3360036,0
3360036,3360187,0
3360187,3360418,0
3360418,3361577,0
3361577,3363158,0
3363158,3363294,0
3363294,3363322,0
3363322,3365201,0
3365201,3365252,0
3365252,3365914,0
3365914,3366285,0
3366285,3366781,0
3366781,3366883,0
3366883,3367125,0
3367125,3367329,0
3367329,3368094,0
3368094,3368383,0
3368383,3368457,0
3368457,3369891,0
3369891,3371673,0
3371673,3371908,0
3371908,3372893,0
3372893,3373442,0
3373442,3373466,0
3373466,3373492,0
3373492,3373501,0
3373501,3373550,0
3373550,3373608,0
3373608,3373806,0
3373806,3373963,0
3373963,3374039,0
3374039,3374092,0
3374092,3374185,0
3374185,3374198,0
3374198,3374412,0
3374412,3374493,0
3374493,3374579,0
3374579,3376152,0
3376152,3376542,0
3376542,3376853,0
3376853,3377431,0
3377431,3377600,0
3377600,3380450,0
3380450,3381808,0
3381808,3382248,0
3382248,3382402,0
3382402,3383415,0
3383415,3384448,0
3384448,3385026,0
3385026,3386143,0
3386143,3386197,0
3386197,3386744,0
3386744,3386993,0
3386993,3387612,0
3387612,3387617,0
3387617,3387753,0
3387753,3388344,0
3388344,3388551,0
3388551,3388601,0
3388601,3388840,0
3388840,3388874,0
3388874,3390123,0
3390123,3390281,0
3390281,3390286,0
3390286,3390637,0
3390637,3390994,0
3390994,3391497,0
3391497,3391942,0
3391942,3391945,0
3391945,3395486,0
3395486,3395684,0
3395684,3396799,0
3396799,3397222,0
3397222,3397274,0
3397274,3397614,0
3397614,3398272,0
3398272,3398353,0
3398353,3398754,0
3398754,3400495,0
3400495,3400508,0
3400508,3401407,0
3401407,3402231,0
3402231,3403731,0
3403731,3404040,0
3404040,3404961,0
3404961,3405355,0
3405355,3406040,0
3406040,3406774,0
3406774,3408168,0
3408168,3409004,0
3409004,3409131,0
3409131,3409292,0
3409292,3409536,0
3409536,3411440,0
3411440,3411990,0
3411990,3413968,0
3413968,3414175,0
3414175,3415688,0
3415688,3415827,0
3415827,3416247,0
3416247,3416953,0
3416953,3417013,0
3417013,3417605,0
3417605,3418748,0
3418748,3419087,0
3419087,3419343,0
3419343,3419461,0
3419461,3420707,0
3420707,3421005,0
3421005,3421270,0
3421270,3422626,0
3422626,3422638,0
3422638,3423215,0
3423215,3423494,0
3423494,3423941,0
3423941,3424456,0
3424456,3424991,0
3424991,3425745,0
3425745,3426134,0
3426134,3427816,0
3427816,3427821,0
3427821,3427833,0
3427833,3427923,0
3427923,3428384,0
3428384,3429159,0
3429159,3432254,0
3432254,3432263,0
3432263,3433632,0
3433632,3434532,0
3434532,3434642,0
3434642,3434821,0
3434821,3435814,0
3435814,3437473,0
3437473,3441015,0
3441015,3441232,0
3441232,3443470,0
3443470,3444196,0
3444196,3445406,0
3445406,3446163,0
3446163,3447822,0
3447822,3448253,0
3448253,3450238,0
3450238,3450449,0
3450449,3451716,0
3451716,3451819,0
3451819,3452161,0
3452161,3452417,0
3452417,3453307,0
3453307,3453472,0
3453472,3453696,0
3453696,3454313,0
3454313,3454760,0
3454760,3455642,0
3455642,3456294,0
3456294,3456379,0
3456379,3456457,0
3456457,3457606,0
3457606,3458298,0
3458298,3458637,0
3458637,3458744,0
3458744,3460467,0
3460467,3460934,0
3460934,3461984,0
3461984,3462756,0
3462756,3462759,0
3462759,3462828,0
3462828,3463714,0
3463714,3463974,0
3463974,3464049,0
3464049,3464278,0
3464278,3464960,0
3464960,3464978,0
3464978,3465002,0
3465002,3465047,0
3465047,3466954,0
3466954,3468073,0
3468073,3468216,0
3468216,3468437,0
3468437,3468499,0
3468499,3468847,0
3468847,3469298,0
3469298,3469325,0
3469325,3469505,0
3469505,3470840,0
3470840,3470931,0
3470931,3471549,0
3471549,3471561,0
3471561,3471690,0
3471690,3472118,0
3472118,3472510,0
3472510,3473988,0
3473988,3474646,0
3474646,3475080,0
3475080,3476031,0
3476031,3476978,0
3476978,3477048,0
3477048,3477159,0
3477159,3477175,0
3477175,3477382,0
3477382,3477389,0
3477389,3477401,0
3477401,3478197,0
3478197,3480442,0
3480442,3482982,0
3482982,3483111,0
3483111,3483121,0
3483121,3483123,0
3483123,3484471,0
3484471,3484651,0
3484651,3487108,0
3487108,3487128,0
3487128,3488018,0
3488018,3488032,0
3488032,3488198,0
3488198,3488493,0
3488493,3488626,0
3488626,3489235,0
3489235,3490166,0
3490166,3490360,0
3490360,3490769,0
3490769,3493267,0
3493267,3493283,0
3493283,3493400,0
3493400,3494785,0
3494785,3495565,0
3495565,3495626,0
3495626,3496075,0
3496075,3498419,0
3498419,3498806,0
3498806,3498954,0
3498954,3501689,0
3501689,3502032,0
3502032,3502257,0
3502257,3502449,0
3502449,3502540,0
3502540,3502709,0
3502709,3502811,0
3502811,3503837,0
3503837,3504389,0
3504389,3505410,0
3505410,3506684,0
3506684,3506992,0
3506992,3508128,0
3508128,3508898,0
3508898,3510460,0
3510460,3511238,0
3511238,3512988,0
3512988,3513412,0
3513412,3514292,0
3514292,3515307,0
3515307,3515479,0
3515479,3515794,0
3515794,3516194,0
3516194,3516237,0
3516237,3517252,0
3517252,3517499,0
3517499,3517647,0
3517647,3517703,0
3517703,3517801,0
3517801,3518011,0
3518011,3518146,0
3518146,3520134,0
3520134,3520261,0
3520261,3520423,0
3520423,3521646,0
3521646,3521647,0
3521647,3522204,0
3522204,3523381,0
3523381,3523557,0
3523557,3523746,0
3523746,3524385,0
3524385,3527543,0
3527543,3527547,0
3527547,3528717,0
3528717,3529754,0
3529754,3530189,0
3530189,3530752,0
3530752,3533050,0
3533050,3534767,0
3534767,3534988,0
3534988,3536298,0
3536298,3540979,0
3540979,3541362,0
3541362,3541741,0
3541741,3542510,0
3542510,3542545,0
3542545,3542579,0
3542579,3542746,0
3542746,3542864,0
3542864,3543045,0
3543045,3546770,0
3546770,3548393,0
3548393,3549272,0
3549272,3550414,0
3550414,3550535,0
3550535,3551987,0
3551987,3553141,0
3553141,3553606,0
3553606,3554601,0
3554601,3555516,0
3555516,3556948,0
3556948,3558728,0
3558728,3563414,0
3563414,3563744,0
3563744,3567428,0
3567428,3567489,0
3567489,3569345,0
3569345,3569757,0
3569757,3570187,0
3570187,3570199,0
3570199,3570769,0
3570769,3571259,0
3571259,3571433,0
3571433,3573792,0
3573792,3573844,0
3573844,3574066,0
3574066,3574845,0
3574845,3574905,0
3574905,3575437,0
3575437,3576742,0
3576742,3576803,0
3576803,3577391,0
3577391,3577879,0
3577879,3579996,0
3579996,3580018,0
3580018,3580030,0
3580030,3580035,0
3580035,3580177,0
3580177,3580508,0
3580508,3581147,0
3581147,3581351,0
3581351,3582288,0
3582288,3582893,0
3582893,3582909,0
3582909,3583509,0
3583509,3583598,0
3583598,3583625,0
3583625,3583963,0
3583963,3584437,0
3584437,3585107,0
3585107,3585908,0
3585908,3585936,0
3585936,3587278,0
3587278,3587610,0
3587610,3587676,0
3587676,3587711,0
3587711,3588035,0
3588035,3588143,0
3588143,3588481,0
3588481,3588840,0
3588840,3589675,0
3589675,3590029,0
3590029,3590173,0
3590173,3590213,0
3006807,3010092,0
3010092,3081359,0
3081359,3084697,0
3084697,3106936,0
3106936,3106985,0
3106985,3107008,0
3107008,3164621,0
3164621,3206224,0
3206224,3214594,0
3214594,3219647,0
3219647,3233723,0
3233723,3239462,0
3239462,3285907,0
3285907,3304363,0
3304363,3319837,0
3319837,3319972,0
3319972,3331562,0
3331562,3341963,0
3341963,3375557,0
3375557,3376094,0
3376094,3381759,0
3381759,3396897,0
3396897,3452541,0
3452541,3459334,0
3459334,3489501,0
3489501,3569206,0
3569206,3572364,0
3572364,3572411,0
3572411,3572484,0
3572484,3587842,0
3006809,3006820,0
3006820,3007046,0
3007046,3007135,0
3007135,3007227,0
3007227,3008268,0
3008268,3011766,0
3011766,3015301,0
3015301,3015639,0
3015639,3018347,0
3018347,3019344,0
3019344,3019422,0
3019422,3019924,0
3019924,3020212,0
3020212,3023122,0
3023122,3025018,0
3025018,3026578,0
3026578,3026959,0
3026959,3027936,0
3027936,3028862,0
3028862,3029919,0
3029919,3031741,0
3031741,3032093,0
3032093,3032273,0
3032273,3036095,0
3036095,3037681,0
3037681,3039817,0
3039817,3045840,0
3045840,3046674,0
3046674,3046990,0
3046990,3047865,0
3047865,3048114,0
3048114,3049172,0
3049172,3049894,0
3049894,3049951,0
3049951,3052382,0
3052382,3054215,0
3054215,3054264,0
3054264,3055164,0
3055164,3055375,0
3055375,3055773,0
3055773,3057091,0
3057091,3057844,0
3057844,3058021,0
3058021,3058551,0
3058551,3060336,0
3060336,3067516,0
3067516,3067639,0
3067639,3071341,0
3071341,3072447,0
3072447,3076664,0
3076664,3080414,0
3080414,3082492,0
3082492,3085242,0
3085242,3085269,0
3085269,3085317,0
3085317,3088081,0
3088081,3089963,0
3089963,3090700,0
3090700,3091059,0
3091059,3096718,0
3096718,3096887,0
3096887,3097342,0
3097342,3098085,0
3098085,3098525,0
3098525,3098561,0
3098561,3099933,0
3099933,3099939,0
3099939,3099946,0
3099946,3100087,0
3100087,3101512,0
3101512,3102058,0
3102058,3103382,0
3103382,3104217,0
3104217,3106850,0
3106850,3107001,0
3107001,3107224,0
3107224,3108472,0
3108472,3108882,0
3108882,3109052,0
3109052,3109244,0
3109244,3114092,0
3114092,3114971,0
3114971,3116094,0
3116094,3121536,0
3121536,3121619,0
3121619,3125792,0
3125792,3125926,0
3125926,3127063,0
3127063,3128317,0
3128317,3129420,0
3129420,3131546,0
3131546,3133776,0
3133776,3136061,0
3136061,3136924,0
3136924,3137004,0
3137004,3137050,0
3137050,3137154,0
3137154,3139128,0
3139128,3139202,0
3139202,3139508,0
3139508,3139763,0
3139763,3143454,0
3143454,3143903,0
3143903,3143922,0
3143922,3146118,0
3146118,3146776,0
3146776,3146793,0
3146793,3147155,0
3147155,3147207,0
3147207,3147679,0
3147679,3148268,0
3148268,3149460,0
3149460,3150374,0
3150374,3153071,0
3153071,3153640,0
3153640,3153912,0
3153912,3155146,0
3155146,3157584,0
3157584,3158401,0
3158401,3158664,0
3158664,3160683,0
3160683,3160782,0
3160782,3161003,0
3161003,3162400,0
3162400,3164942,0
3164942,3165022,0
3165022,3166509,0
3166509,3167255,0
3167255,3169497,0
3169497,3170953,0
3170953,3171400,0
3171400,3171729,0
3171729,3171739,0
3171739,3172071,0
3172071,3173126,0
3173126,3173460,0
3173460,3173463,0
3173463,3174617,0
3174617,3175241,0
3175241,3178941,0
3178941,3180264,0
3180264,3180751,0
3180751,3181129,0
3181129,3185909,0
3185909,3188410,0
3188410,3188613,0
3188613,3188763,0
3188763,3188874,0
3188874,3189579,0
3189579,3189900,0
3189900,3190181,0
3190181,3190907,0
3190907,3190951,0
3190951,3191021,0
3191021,3191062,0
3191062,3191123,0
3191123,3191238,0
3191238,3191843,0
3191843,3192086,0
3192086,3193978,0
3193978,3193997,0
3193997,3195232,0
3195232,3195752,0
3195752,3195823,0
3195823,3196868,0
3196868,3198447,0
3198447,3200335,0
3200335,3201283,0
3201283,3203395,0
3203395,3204300,0
3204300,3205985,0
3205985,3207073,0
3207073,3207126,0
3207126,3209221,0
3209221,3210767,0
3210767,3211112,0
3211112,3211210,0
3211210,3213440,0
3213440,3213753,0
3213753,3213775,0
3213775,3214833,0
3214833,3215333,0
3215333,3216338,0
3216338,3216888,0
3216888,3216962,0
3216962,3217352,0
3217352,3225203,0
3225203,3225763,0
3225763,3227402,0
3227402,3227496,0
3227496,3227584,0
3227584,3228123,0
3228123,3228938,0
3228938,3229234,0
3229234,3232454,0
3232454,3234724,0
3234724,3236245,0
3236245,3236334,0
3236334,3237106,0
3237106,3240109,0
3240109,3240379,0
3240379,3240552,0
3240552,3240862,0
3240862,3242767,0
3242767,3244624,0
3244624,3247135,0
3247135,3250288,0
3250288,3250310,0
3250310,3250446,0
3250446,3251548,0
3251548,3253555,0
3253555,3255027,0
