card_id,customer_id,card_network,card_type,card1,card2,card3,card4,card5,card6
C08398-K1,C08398,mastercard,debit,11507,555.0,150.0,mastercard,224.0,debit
C07825-K1,C07825,visa,debit,17246,360.0,150.0,visa,166.0,debit
C00035-K1,C00035,visa,debit,20071,555.0,150.0,visa,226.0,debit
C11955-K1,C11955,visa,credit,20856,410.0,150.0,visa,226.0,credit
C03586-K1,C03586,visa,credit,18544,555.0,150.0,visa,226.0,credit
C01774-K1,C01774,visa,debit,13897,555.0,150.0,visa,226.0,debit
C05663-K1,C05663,visa,debit,15390,321.0,150.0,visa,226.0,debit
C07843-K1,C07843,visa,debit,15511,555.0,123.0,visa,226.0,debit
C09535-K1,C09535,visa,credit,18429,307.0,150.0,visa,,credit
C09166-K1,C09166,visa,credit,22313,555.0,150.0,visa,226.0,credit
C06782-K1,C06782,visa,debit,14970,201.0,150.0,visa,195.0,debit
C07342-K1,C07342,mastercard,debit,13817,543.0,150.0,mastercard,224.0,debit
C08996-K1,C08996,visa,debit,11335,321.0,150.0,visa,226.0,debit
C02954-K1,C02954,visa,debit,21062,555.0,150.0,visa,226.0,debit
C02292-K1,C02292,visa,credit,17447,555.0,150.0,visa,226.0,credit
C09707-K1,C09707,mastercard,debit,12979,310.0,150.0,mastercard,117.0,debit
C02825-K1,C02825,american express,credit,15447,555.0,117.0,american express,189.0,credit
C01271-K1,C01271,mastercard,debit,19703,480.0,150.0,mastercard,117.0,debit
C07353-K1,C07353,visa,credit,10512,523.0,150.0,visa,226.0,credit
C06844-K1,C06844,visa,debit,21064,321.0,150.0,visa,226.0,debit
C13515-K1,C13515,american express,credit,10317,399.0,150.0,american express,146.0,credit
C10143-K1,C10143,visa,debit,11484,555.0,119.0,visa,226.0,debit
C06773-K1,C06773,mastercard,debit,19903,543.0,150.0,mastercard,117.0,debit
C12927-K1,C12927,visa,credit,18732,555.0,150.0,visa,226.0,credit
C11502-K1,C11502,mastercard,credit,12039,481.0,150.0,mastercard,102.0,credit
C09406-K1,C09406,visa,credit,14293,,150.0,visa,226.0,credit
C09512-K1,C09512,visa,credit,21449,555.0,102.0,visa,226.0,credit
C09643-K1,C09643,mastercard,debit,17951,225.0,150.0,mastercard,224.0,debit
C00769-K2,C00769,mastercard,debit,19433,194.0,150.0,mastercard,195.0,debit
C08275-K1,C08275,visa,debit,16289,555.0,150.0,visa,195.0,debit
C05817-K1,C05817,visa,debit,23238,447.0,150.0,visa,226.0,debit
C03756-K2,C03756,visa,debit,10231,555.0,150.0,visa,226.0,debit
C03753-K1,C03753,visa,debit,17430,555.0,150.0,visa,226.0,debit
C05403-K1,C05403,visa,debit,23296,555.0,150.0,visa,195.0,debit
C12442-K1,C12442,visa,debit,14567,555.0,150.0,visa,226.0,debit
C08591-K1,C08591,visa,debit,19693,555.0,210.0,visa,226.0,debit
C06119-K1,C06119,visa,debit,19347,185.0,150.0,visa,226.0,debit
C13167-K1,C13167,american express,credit,12323,399.0,150.0,american express,137.0,credit
C02442-K1,C02442,mastercard,credit,21797,139.0,150.0,mastercard,102.0,credit
C08241-K1,C08241,visa,debit,11868,555.0,210.0,visa,137.0,debit
C07213-K1,C07213,mastercard,debit,18365,225.0,150.0,mastercard,117.0,debit
C11588-K1,C11588,mastercard,credit,12952,555.0,204.0,mastercard,224.0,credit
C07556-K1,C07556,mastercard,credit,16795,,150.0,mastercard,102.0,credit
C10997-K1,C10997,visa,debit,19501,555.0,150.0,visa,195.0,debit
C05565-K1,C05565,visa,debit,20262,,150.0,visa,166.0,debit
C07010-K1,C07010,visa,credit,13868,512.0,150.0,visa,226.0,credit
C09818-K1,C09818,visa,debit,14269,555.0,150.0,visa,226.0,debit
C04126-K1,C04126,mastercard,debit,23155,455.0,150.0,mastercard,166.0,debit
C08572-K1,C08572,mastercard,debit,14547,480.0,150.0,mastercard,117.0,debit
C07283-K1,C07283,visa,credit,14570,,150.0,visa,226.0,credit
C10158-K1,C10158,mastercard,credit,14047,555.0,198.0,mastercard,195.0,credit
C13002-K1,C13002,mastercard,debit,18563,369.0,150.0,mastercard,117.0,debit
C03495-K1,C03495,american express,credit,19047,520.0,150.0,american express,190.0,credit
C05907-K1,C05907,visa,debit,21047,268.0,150.0,visa,166.0,debit
C02860-K1,C02860,visa,credit,16081,555.0,150.0,visa,226.0,credit
C00305-K1,C00305,visa,debit,17732,555.0,150.0,visa,226.0,debit
C02912-K1,C02912,visa,credit,23303,256.0,150.0,visa,226.0,credit
C01401-K1,C01401,mastercard,credit,21244,495.0,150.0,mastercard,102.0,credit
C02263-K1,C02263,american express,credit,20961,399.0,150.0,american express,198.0,credit
C08969-K1,C08969,visa,debit,20835,501.0,150.0,visa,226.0,debit
C10313-K1,C10313,visa,debit,18851,504.0,150.0,visa,195.0,debit
C03614-K1,C03614,visa,debit,21255,555.0,150.0,visa,226.0,debit
C10298-K1,C10298,mastercard,credit,23117,555.0,185.0,mastercard,224.0,credit
C02723-K1,C02723,mastercard,debit,16987,275.0,150.0,mastercard,224.0,debit
C06907-K1,C06907,mastercard,credit,10433,555.0,197.0,mastercard,102.0,credit
C07971-K1,C07971,american express,credit,14828,555.0,197.0,american express,145.0,credit
C12929-K1,C12929,visa,debit,21152,555.0,150.0,visa,226.0,debit
C03128-K1,C03128,visa,debit,21731,555.0,150.0,visa,226.0,debit
C08330-K1,C08330,visa,debit,20217,321.0,150.0,visa,226.0,debit
C09809-K1,C09809,mastercard,debit,17638,543.0,150.0,mastercard,117.0,debit
C11648-K1,C11648,visa,debit,17923,321.0,150.0,visa,226.0,debit
C05628-K1,C05628,mastercard,credit,11855,555.0,150.0,mastercard,102.0,credit
C10240-K1,C10240,visa,debit,15231,555.0,150.0,visa,226.0,debit
C06032-K1,C06032,visa,debit,12388,555.0,102.0,visa,138.0,debit
C07221-K1,C07221,visa,credit,20114,555.0,150.0,visa,226.0,credit
C03352-K1,C03352,visa,debit,11359,555.0,150.0,visa,226.0,debit
C07652-K1,C07652,visa,debit,14449,302.0,150.0,visa,226.0,debit
C04494-K1,C04494,visa,debit,14839,555.0,150.0,visa,226.0,debit
C10659-K1,C10659,mastercard,credit,18531,555.0,144.0,mastercard,224.0,credit
C06586-K1,C06586,mastercard,credit,14755,555.0,144.0,mastercard,190.0,credit
C02555-K1,C02555,visa,debit,12264,265.0,150.0,visa,226.0,debit
C04675-K1,C04675,visa,credit,22794,,150.0,visa,226.0,credit
C06160-K1,C06160,mastercard,debit,13226,390.0,150.0,mastercard,224.0,debit
C04175-K1,C04175,visa,credit,20320,555.0,100.0,visa,226.0,credit
C06760-K1,C06760,mastercard,debit,14452,480.0,150.0,mastercard,117.0,debit
C12938-K1,C12938,visa,debit,13213,555.0,119.0,visa,226.0,debit
C04335-K1,C04335,mastercard,debit,15282,275.0,150.0,mastercard,224.0,debit
C11602-K1,C11602,american express,credit,20159,520.0,150.0,american express,190.0,credit
C08399-K1,C08399,visa,credit,22899,181.0,150.0,visa,226.0,credit
C12688-K1,C12688,visa,debit,21581,465.0,150.0,visa,195.0,debit
C07436-K1,C07436,visa,credit,17293,555.0,131.0,visa,226.0,credit
C02308-K1,C02308,visa,credit,18938,555.0,188.0,visa,102.0,credit
C08878-K1,C08878,visa,credit,13097,494.0,150.0,visa,226.0,credit
C03647-K1,C03647,american express,credit,21284,399.0,150.0,american express,150.0,credit
C01209-K1,C01209,mastercard,debit,23353,122.0,150.0,mastercard,126.0,debit
C08329-K1,C08329,american express,credit,17573,520.0,150.0,american express,190.0,credit
C02505-K1,C02505,visa,credit,11110,555.0,188.0,visa,226.0,credit
C04019-K1,C04019,mastercard,debit,21695,512.0,150.0,mastercard,224.0,debit
C09266-K1,C09266,mastercard,debit,14355,225.0,150.0,mastercard,117.0,debit
C08743-K1,C08743,visa,credit,10865,555.0,150.0,visa,226.0,credit
C01456-K1,C01456,visa,credit,14010,555.0,150.0,visa,226.0,credit
C08500-K2,C08500,mastercard,debit,13187,480.0,150.0,mastercard,224.0,debit
C01868-K1,C01868,american express,credit,10330,399.0,150.0,american express,132.0,credit
C02577-K1,C02577,visa,debit,10026,555.0,150.0,visa,166.0,debit
C03744-K2,C03744,mastercard,debit,14810,224.0,106.0,mastercard,137.0,debit
C04199-K1,C04199,mastercard,debit,12872,390.0,150.0,mastercard,224.0,debit
C00677-K1,C00677,visa,credit,14600,414.0,143.0,visa,162.0,credit
C12653-K1,C12653,visa,debit,10019,321.0,150.0,visa,226.0,debit
C09776-K1,C09776,visa,debit,10157,555.0,202.0,visa,138.0,debit
C00625-K1,C00625,mastercard,debit,14319,543.0,150.0,mastercard,117.0,debit
C05395-K1,C05395,visa,credit,16725,555.0,150.0,visa,226.0,credit
C00721-K1,C00721,mastercard,credit,14908,555.0,119.0,mastercard,224.0,credit
C00838-K1,C00838,mastercard,debit,11195,543.0,150.0,mastercard,224.0,debit
C01044-K1,C01044,mastercard,credit,20870,555.0,137.0,mastercard,232.0,credit
C08609-K1,C08609,mastercard,debit,17116,275.0,150.0,mastercard,,debit
C07498-K1,C07498,visa,credit,17115,580.0,106.0,visa,147.0,credit
C12323-K1,C12323,visa,debit,16374,555.0,150.0,visa,226.0,debit
C00201-K1,C00201,mastercard,credit,10170,555.0,150.0,mastercard,224.0,credit
C12789-K1,C12789,mastercard,debit,18073,420.0,150.0,mastercard,224.0,debit
C00289-K1,C00289,visa,debit,16465,555.0,162.0,visa,226.0,debit
C04144-K1,C04144,visa,debit,22591,555.0,150.0,visa,226.0,debit
C00157-K1,C00157,visa,debit,15964,111.0,150.0,visa,226.0,debit
C12268-K2,C12268,mastercard,debit,14023,122.0,150.0,mastercard,166.0,debit
C13536-K1,C13536,visa,debit,16786,527.0,150.0,visa,226.0,debit
C12282-K1,C12282,visa,debit,21737,555.0,150.0,visa,226.0,debit
C06697-K1,C06697,visa,debit,10794,555.0,150.0,visa,226.0,debit
C09255-K1,C09255,visa,debit,12129,555.0,150.0,visa,226.0,debit
C06222-K1,C06222,visa,debit,13421,555.0,150.0,visa,226.0,debit
C12736-K1,C12736,visa,debit,20345,,135.0,visa,,debit
C08505-K1,C08505,visa,debit,15010,392.0,150.0,visa,226.0,debit
C09136-K1,C09136,visa,debit,18057,555.0,150.0,visa,226.0,debit
C07161-K1,C07161,visa,debit,10603,580.0,106.0,visa,226.0,debit
C03683-K1,C03683,visa,debit,18902,321.0,150.0,visa,226.0,debit
C05815-K1,C05815,mastercard,debit,22244,174.0,150.0,mastercard,117.0,debit
C09053-K1,C09053,mastercard,debit,18797,555.0,150.0,mastercard,229.0,debit
C13278-K1,C13278,visa,debit,17279,410.0,150.0,visa,195.0,debit
C12315-K1,C12315,mastercard,debit,19724,517.0,150.0,mastercard,224.0,debit
C13051-K1,C13051,visa,debit,23281,268.0,150.0,visa,166.0,debit
C10268-K1,C10268,american express,credit,15046,399.0,150.0,american express,185.0,credit
C11141-K1,C11141,visa,credit,13035,512.0,150.0,visa,162.0,credit
C00585-K1,C00585,mastercard,debit,17407,517.0,150.0,mastercard,224.0,debit
C09036-K1,C09036,mastercard,debit,22099,543.0,150.0,mastercard,224.0,debit
C11680-K1,C11680,mastercard,debit,22355,554.0,150.0,mastercard,102.0,debit
C02151-K1,C02151,visa,credit,20013,555.0,150.0,visa,226.0,credit
C08884-K1,C08884,american express,credit,12477,399.0,150.0,american express,223.0,credit
C12344-K1,C12344,mastercard,credit,19011,555.0,121.0,mastercard,224.0,credit
C07904-K1,C07904,mastercard,debit,16080,390.0,150.0,mastercard,224.0,debit
C01282-K1,C01282,mastercard,credit,20311,555.0,119.0,mastercard,232.0,credit
C10724-K1,C10724,visa,debit,20362,555.0,150.0,visa,226.0,debit
C07526-K1,C07526,visa,credit,16183,555.0,150.0,visa,226.0,credit
C05890-K1,C05890,visa,credit,20596,555.0,137.0,visa,226.0,credit
C03224-K1,C03224,visa,debit,11087,555.0,150.0,visa,226.0,debit
C12326-K1,C12326,mastercard,credit,18389,500.0,185.0,mastercard,224.0,credit
C06280-K1,C06280,visa,debit,13207,555.0,150.0,visa,226.0,debit
C11096-K1,C11096,visa,credit,13973,555.0,146.0,visa,226.0,credit
C00490-K1,C00490,visa,credit,23391,555.0,119.0,visa,137.0,credit
C06017-K1,C06017,visa,credit,10724,,150.0,visa,226.0,credit
C07053-K1,C07053,american express,credit,15201,399.0,150.0,american express,137.0,credit
C04433-K1,C04433,mastercard,credit,19759,555.0,188.0,mastercard,102.0,credit
C12332-K1,C12332,mastercard,credit,20652,555.0,188.0,mastercard,102.0,credit
C08386-K1,C08386,visa,debit,14878,555.0,150.0,visa,226.0,debit
C05892-K1,C05892,visa,credit,10633,555.0,214.0,visa,137.0,credit
C04512-K1,C04512,visa,credit,18878,111.0,150.0,visa,226.0,credit
C01651-K1,C01651,mastercard,debit,16983,170.0,150.0,mastercard,224.0,debit
C13085-K1,C13085,mastercard,credit,21835,,221.0,mastercard,,credit
C03225-K1,C03225,visa,debit,15202,555.0,150.0,visa,226.0,debit
C08441-K1,C08441,mastercard,debit,11035,390.0,150.0,mastercard,224.0,debit
C07892-K1,C07892,visa,debit,18024,555.0,150.0,visa,226.0,debit
C00143-K1,C00143,mastercard,debit,22170,480.0,150.0,mastercard,224.0,debit
C12421-K1,C12421,mastercard,debit,19538,225.0,150.0,mastercard,117.0,debit
C02599-K1,C02599,visa,debit,18373,194.0,150.0,visa,226.0,debit
C05921-K1,C05921,mastercard,debit,10627,512.0,150.0,mastercard,224.0,debit
C04731-K1,C04731,visa,credit,17867,555.0,150.0,visa,226.0,credit
C04093-K1,C04093,visa,debit,20958,555.0,150.0,visa,226.0,debit
C08105-K1,C08105,visa,credit,14454,587.0,150.0,visa,226.0,credit
C07992-K1,C07992,mastercard,debit,12695,480.0,150.0,mastercard,117.0,debit
C00137-K1,C00137,visa,credit,10475,555.0,166.0,visa,226.0,credit
C04197-K1,C04197,visa,credit,17941,555.0,150.0,visa,226.0,credit
C04661-K2,C04661,mastercard,debit,22135,194.0,150.0,mastercard,202.0,debit
C06910-K1,C06910,mastercard,credit,16811,364.0,146.0,mastercard,224.0,credit
C03995-K1,C03995,visa,debit,15104,260.0,150.0,visa,195.0,debit
C12274-K1,C12274,mastercard,debit,16760,366.0,162.0,mastercard,102.0,debit
C06654-K2,C06654,mastercard,debit,23545,514.0,150.0,mastercard,166.0,debit
C01454-K1,C01454,visa,debit,15564,490.0,150.0,visa,226.0,debit
C03445-K1,C03445,visa,credit,12950,555.0,150.0,visa,226.0,credit
C01879-K1,C01879,visa,debit,16764,555.0,150.0,visa,226.0,debit
C11293-K1,C11293,american express,credit,18448,399.0,150.0,american express,150.0,credit
C08725-K1,C08725,mastercard,credit,15094,224.0,106.0,mastercard,219.0,credit
C05323-K1,C05323,mastercard,debit,13715,310.0,150.0,mastercard,224.0,debit
C03897-K1,C03897,mastercard,debit,12771,512.0,150.0,mastercard,117.0,debit
C09169-K1,C09169,visa,debit,15276,555.0,150.0,visa,226.0,debit
C00453-K1,C00453,mastercard,debit,15519,310.0,150.0,mastercard,224.0,debit
C00278-K1,C00278,visa,debit,16970,,150.0,visa,195.0,debit
C02429-K1,C02429,visa,debit,12327,555.0,150.0,visa,226.0,debit
C09161-K1,C09161,visa,credit,13675,555.0,150.0,visa,226.0,credit
C00155-K1,C00155,mastercard,credit,19981,555.0,150.0,mastercard,102.0,credit
C04092-K1,C04092,mastercard,debit,21925,480.0,150.0,mastercard,117.0,debit
C08713-K1,C08713,mastercard,debit,13406,390.0,150.0,mastercard,117.0,debit
C02213-K1,C02213,mastercard,debit,12738,225.0,150.0,mastercard,224.0,debit
C02127-K2,C02127,mastercard,debit,19546,555.0,150.0,mastercard,,debit
C01290-K1,C01290,visa,credit,11967,170.0,150.0,visa,226.0,credit
C05438-K1,C05438,mastercard,credit,14278,226.0,150.0,mastercard,195.0,credit
C05208-K1,C05208,visa,credit,16529,555.0,150.0,visa,195.0,credit
C10881-K1,C10881,mastercard,debit,11072,390.0,150.0,mastercard,224.0,debit
C04324-K1,C04324,visa,debit,17440,111.0,150.0,visa,195.0,debit
C12227-K1,C12227,visa,debit,17724,152.0,150.0,visa,166.0,debit
C13212-K1,C13212,visa,debit,21340,555.0,150.0,visa,226.0,debit
C12248-K1,C12248,visa,debit,22797,555.0,150.0,visa,226.0,debit
C06802-K1,C06802,visa,credit,18649,555.0,150.0,visa,226.0,credit
C04799-K1,C04799,mastercard,credit,15583,555.0,134.0,mastercard,224.0,credit
C07048-K1,C07048,visa,debit,17898,555.0,150.0,visa,226.0,debit
C11997-K1,C11997,visa,debit,10373,555.0,150.0,visa,226.0,debit
C11189-K1,C11189,visa,debit,20950,555.0,150.0,visa,226.0,debit
C11897-K1,C11897,mastercard,credit,16322,225.0,150.0,mastercard,102.0,credit
C05473-K1,C05473,visa,debit,15281,285.0,150.0,visa,226.0,debit
C09411-K1,C09411,mastercard,debit,14612,225.0,150.0,mastercard,224.0,debit
C04270-K1,C04270,mastercard,credit,21593,555.0,129.0,mastercard,111.0,credit
C03514-K1,C03514,mastercard,debit,23137,310.0,150.0,mastercard,224.0,debit
C05508-K1,C05508,mastercard,credit,19494,381.0,150.0,mastercard,195.0,credit
C12528-K1,C12528,mastercard,credit,19851,555.0,185.0,mastercard,224.0,credit
C01130-K1,C01130,visa,debit,21896,555.0,150.0,visa,226.0,debit
C01662-K1,C01662,visa,credit,17666,555.0,146.0,visa,226.0,credit
C02452-K1,C02452,visa,debit,22104,321.0,150.0,visa,226.0,debit
C10262-K1,C10262,visa,credit,11338,555.0,214.0,visa,102.0,credit
C08522-K1,C08522,visa,debit,19461,555.0,150.0,visa,226.0,debit
C00047-K1,C00047,mastercard,credit,12344,555.0,144.0,mastercard,224.0,credit
C09024-K1,C09024,visa,debit,21213,555.0,150.0,visa,226.0,debit
C00824-K1,C00824,visa,debit,10681,555.0,150.0,visa,226.0,debit
C07490-K1,C07490,mastercard,credit,12487,555.0,142.0,mastercard,134.0,credit
C08853-K1,C08853,visa,debit,17651,321.0,150.0,visa,226.0,debit
C04215-K1,C04215,visa,credit,11752,555.0,210.0,visa,137.0,credit
C05366-K1,C05366,mastercard,debit,23239,396.0,150.0,mastercard,100.0,debit
C07809-K1,C07809,visa,debit,20447,555.0,210.0,visa,226.0,debit
C11220-K1,C11220,mastercard,debit,10459,543.0,150.0,mastercard,224.0,debit
C08412-K1,C08412,visa,credit,11997,187.0,144.0,visa,137.0,credit
C00676-K1,C00676,visa,credit,12054,555.0,121.0,visa,137.0,credit
C05102-K1,C05102,visa,debit,18449,554.0,150.0,visa,166.0,debit
C08497-K1,C08497,visa,debit,16402,555.0,146.0,visa,226.0,debit
C11281-K1,C11281,mastercard,debit,20803,527.0,150.0,mastercard,195.0,debit
C00698-K1,C00698,mastercard,credit,18281,514.0,150.0,mastercard,102.0,credit
C04015-K1,C04015,visa,credit,21374,555.0,146.0,visa,137.0,credit
C11087-K1,C11087,mastercard,credit,14191,555.0,144.0,mastercard,102.0,credit
C00108-K1,C00108,visa,debit,12734,555.0,150.0,visa,166.0,debit
C06457-K1,C06457,mastercard,credit,15571,567.0,150.0,mastercard,203.0,credit
C04267-K1,C04267,visa,debit,12127,418.0,150.0,visa,226.0,debit
C11455-K1,C11455,visa,debit,16247,555.0,204.0,visa,226.0,debit
C04765-K1,C04765,mastercard,debit,18686,517.0,150.0,mastercard,195.0,debit
C01686-K1,C01686,visa,debit,23284,555.0,150.0,visa,226.0,debit
C13532-K1,C13532,mastercard,credit,23477,352.0,117.0,mastercard,224.0,credit
C05365-K1,C05365,visa,debit,12326,555.0,150.0,visa,226.0,debit
C11826-K1,C11826,mastercard,debit,12713,555.0,150.0,mastercard,224.0,debit
C02316-K1,C02316,visa,credit,18117,555.0,150.0,visa,226.0,credit
C03116-K1,C03116,visa,credit,23510,446.0,150.0,visa,226.0,credit
C13062-K1,C13062,visa,credit,17059,286.0,150.0,visa,226.0,credit
C08521-K1,C08521,mastercard,credit,18400,555.0,146.0,mastercard,224.0,credit
C07231-K1,C07231,visa,debit,10593,158.0,150.0,visa,195.0,debit
C10246-K1,C10246,visa,debit,15978,,150.0,visa,226.0,debit
C05021-K1,C05021,mastercard,credit,18084,555.0,121.0,mastercard,232.0,credit
C10551-K1,C10551,visa,debit,14446,321.0,150.0,visa,226.0,debit
C04442-K1,C04442,visa,credit,11254,321.0,150.0,visa,226.0,credit
C02548-K1,C02548,visa,debit,22643,174.0,150.0,visa,226.0,debit
C04805-K1,C04805,mastercard,debit,21743,480.0,150.0,mastercard,224.0,debit
C05065-K1,C05065,visa,debit,14189,554.0,150.0,visa,226.0,debit
C05399-K1,C05399,mastercard,debit,20978,543.0,150.0,mastercard,224.0,debit
C06662-K1,C06662,mastercard,debit,15070,360.0,150.0,mastercard,100.0,debit
C05493-K1,C05493,visa,credit,10554,589.0,150.0,visa,226.0,credit
C08869-K1,C08869,visa,debit,11156,555.0,150.0,visa,226.0,debit
C02977-K1,C02977,visa,credit,19984,555.0,150.0,visa,226.0,credit
C07233-K1,C07233,mastercard,debit,16586,555.0,150.0,mastercard,224.0,debit
C00026-K1,C00026,visa,credit,23113,555.0,146.0,visa,226.0,credit
C12059-K1,C12059,mastercard,debit,20862,527.0,150.0,mastercard,219.0,debit
C06282-K1,C06282,visa,debit,10377,555.0,150.0,visa,226.0,debit
C05269-K1,C05269,mastercard,debit,21078,310.0,150.0,mastercard,224.0,debit
C07381-K1,C07381,visa,debit,15249,555.0,150.0,visa,226.0,debit
C10627-K1,C10627,mastercard,credit,14239,555.0,119.0,mastercard,137.0,credit
C13482-K1,C13482,visa,debit,14145,561.0,150.0,visa,226.0,debit
C04882-K1,C04882,mastercard,credit,14281,555.0,119.0,mastercard,224.0,credit
C02451-K1,C02451,mastercard,credit,12886,555.0,119.0,mastercard,137.0,credit
C03749-K1,C03749,visa,debit,21025,225.0,150.0,visa,226.0,debit
C02031-K1,C02031,mastercard,credit,19843,555.0,100.0,mastercard,102.0,credit
C07484-K1,C07484,visa,debit,20877,321.0,150.0,visa,226.0,debit
C09734-K1,C09734,visa,credit,14741,570.0,150.0,visa,226.0,credit
C06495-K1,C06495,visa,credit,19837,555.0,124.0,visa,226.0,credit
C10583-K1,C10583,visa,debit,17308,555.0,150.0,visa,226.0,debit
C01219-K1,C01219,american express,credit,14692,399.0,150.0,american express,150.0,credit
C06399-K1,C06399,mastercard,credit,14088,199.0,150.0,mastercard,219.0,credit
C08964-K1,C08964,mastercard,debit,18962,519.0,150.0,mastercard,117.0,debit
C11779-K1,C11779,visa,debit,10814,555.0,150.0,visa,226.0,debit
C06718-K1,C06718,visa,credit,10688,154.0,150.0,visa,226.0,credit
